"","predicted.id","prediction.score.Ext_L25","prediction.score.Inh_6","prediction.score.Micro","prediction.score.Ext_Hpc_DG1","prediction.score.Oligo_2","prediction.score.Ext_Pir","prediction.score.Astro_HYPO","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Astro_THAL_med","prediction.score.Inh_2","prediction.score.Inh_Vip","prediction.score.Oligo_1","prediction.score.Ext_Thal_1","prediction.score.Inh_Sst","prediction.score.Ext_L6","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Inh_4","prediction.score.Inh_5","prediction.score.OPC_1","prediction.score.Ext_L23","prediction.score.LowQ_2","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_1","prediction.score.Unk_1","prediction.score.Astro_AMY","prediction.score.Inh_Meis2_4","prediction.score.Ext_L5_2","prediction.score.Nb_2","prediction.score.Inh_Pvalb","prediction.score.OPC_2","prediction.score.Astro_THAL_lat","prediction.score.Astro_HPC","prediction.score.Inh_Meis2_1","prediction.score.Inh_Lamp5","prediction.score.Ext_ClauPyr","prediction.score.Inh_Meis2_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Amy_1","prediction.score.Ext_Thal_2","prediction.score.Astro_WM","prediction.score.Inh_3","prediction.score.Astro_CTX","prediction.score.Ext_Unk_3","prediction.score.Astro_AMY_CTX","prediction.score.Nb_1","prediction.score.Ext_L6B","prediction.score.max","spot"
"exper0_location_319","Ext_L23",0.0149194032862891,0,0.0443115319003489,0,0.0727277429238884,0,0,0,0,0,0,0,0,0,0,0.0074536263157841,0,0.0114760168081953,0,0,0,0,0.786083781130394,0,0,0,0.0102025588594102,0,0,0,0,0,0,0.0211273912242136,0,0,0,0,0,0,0,0,0,0.00106103172563771,0.0306369158258385,0,0,0,0,0.786083781130394,"exper0_location_319"
"exper0_location_320","Ext_L23",0.0485564715493026,0,0.0654499316475551,0,0,0.175170264466312,0.0432616756820582,0,0,0.0684033437462499,0,0,0,0,0,0,0,0.015689829722781,0,0,0,0,0.51175137204886,0,0,0,0.0717171111368814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51175137204886,"exper0_location_320"
"exper0_location_321","Micro",0.0107973840723239,0,0.805953567504298,0,0,0.00793994146254691,0,0,0,0,0,0,0,0.0081407204051981,0.00196214066205113,0,0,0,0.00899317710796474,0,0,0,0.149326583099112,0,0.00688648568650456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805953567504298,"exper0_location_321"
"exper0_location_322","Ext_L23",0,0,0.162947692751713,0,0,0.0983733225655771,0,0,0,0,0,0,0,0,0,0.0184248756554501,0,0.0552237385561955,0,0,0,0,0.609603469216913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554269012541522,0,0,0,0,0,0,0,0,0,0.609603469216913,"exper0_location_322"
"exper0_location_323","Ext_L23",0,0.0053307477637901,0,0,0.0270898130747198,0.0105913751317699,0.0159312702835218,0,0,0,0,0,0,0,0,0.127827546090553,0,0,0,0.0668421204100178,0,0,0.34748890425375,0,0,0.00725273800081895,0.0177603061492113,0,0,0,0,0,0,0.102298613539139,0,0,0,0,0,0.0858930858257947,0,0,0,0.050498935658335,0.135194543818579,0,0,0,0,0.34748890425375,"exper0_location_323"
"exper0_location_324","Ext_Pir",0,0,0,0.0127514841008738,0,0.440906832924336,0,0.0255017818519129,0,0,0,0,0,0,0,0,0,0.116221231963149,0,0,0,0,0.333980127377651,0,0,0,0.0432697041824656,0,0,0,0,0,0,0.0117354019887909,0,0,0,0,0,0,0,0,0.00130952136019679,0,0,0,0,0.0143239142506247,0,0.440906832924336,"exper0_location_324"
"exper0_location_325","Ext_L23",0.310964333407326,0,0.0327323229393168,0.0121639694540738,0.0970355095642582,0.0421411286813314,0.00905321047284418,0.0637369257461886,0,0,0,0,0,0,0,0,0,0.0342967210704731,0.0303220218258479,0,0,0,0.316701916080101,0,0,0,0.0369872129377326,0,0,0,0,0,0,0,0.0138647278205064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316701916080101,"exper0_location_325"
"exper0_location_326","Oligo_2",0,0,0,0,0.82040836356695,0,0,0,0,0,0,0.0975576567178481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801720904892729,0,0,0,0,0,0,0,0,0,0.0740167706662739,0,0,0,0,0,0,0,0,0,0,0,0,0.82040836356695,"exper0_location_326"
"exper0_location_327","Oligo_2",0,0,0,0,0.949120802663379,0.0508791973366215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949120802663379,"exper0_location_327"
"exper0_location_328","Oligo_2",0,0,0,0,0.512911712896401,0,0,0,0,0,0.0858118104149558,0,0,0,0.0952642288509199,0,0,0,0,0.0182840129795332,0,0.134791489123134,0,0,0,0.0214136262267186,0,0,0,0,0,0,0,0,0,0,0.0202857367796613,0,0,0,0,0,0,0.111237382728676,0,0,0,0,0,0.512911712896401,"exper0_location_328"
"exper0_location_329","Oligo_2",0,0,0,0,0.982109293348657,0,0,0,0,0,0,0,0.0178907066513424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982109293348657,"exper0_location_329"
"exper0_location_330","Oligo_2",0,0,0,0,0.909657314734813,0,0,0,0,0,0,0,0.0903426852651867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909657314734813,"exper0_location_330"
"exper0_location_331","Ext_L56",0,0,0.133593799401282,0,0.0940976301666334,0.0158566579477343,0,0,0,0.0540025707761756,0,0,0,0,0,0,0,0.0409444385082259,0.320143198282461,0.0437781382057077,0,0,0.0192415815661957,0,0,0.0300842973005332,0.0300783403610631,0,0,0,0,0,0,0.037916936320012,0,0.0766122279204871,0,0,0,0.00769205632835966,0,0,0,0.0204483656732254,0,0,0,0,0.0755097612419039,0.320143198282461,"exper0_location_331"
"exper0_location_332","Oligo_2",0,0,0.356841007626607,0,0.46335024187499,0,0,0,0,0,0,0,0,0,0.00301059528467147,0,0,0,0,0,0,0,0.0951501858549732,0,0,0,0.0237181734648382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579297958939195,0,0.46335024187499,"exper0_location_332"
"exper0_location_333","Ext_L23",0.00928413113326099,0,0.314430182118666,0,0.0230749477714951,0.0691873982533725,0,0,0,0,0,0,0,0,0,0,0,0,0.0144553077414917,0,0,0,0.534904563153069,0,0.0159404244904142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187230453382306,0,0.534904563153069,"exper0_location_333"
"exper0_location_334","Unk_1",0.112289444288045,0,0.139732882571562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378336523703446,0,0.0900616927308469,0.021709733120129,0,0.109716417596753,0,0,0.0658519935083462,0.169039764439184,0.0224809914575106,0,0,0,0,0,0,0.0421064618687781,0,0,0,0,0,0,0,0,0.0564685009702928,0,0,0.132708465078208,0,0,0.169039764439184,"exper0_location_334"
"exper0_location_335","Ext_Hpc_DG2",0,0,0.00402900314133999,0.0503534756623001,0.013226821056626,0.139328450805069,0,0.61815962250752,0,0,0,0,0,0,0,0,0,0,0,0.00270654829569747,0,0,0.0751913703409999,0,0,0,0.0117858668120535,0,0,0,0,0.00217475268497875,0,0,0,0,0,0,0,0,0,0,0.083044088693415,0,0,0,0,0,0,0.61815962250752,"exper0_location_335"
"exper0_location_336","Micro",0,0.00539383817568026,0.218527933940116,0,0.0613247051358569,0,0.0281218277458567,0,0,0.080802434551296,0.0115198130096399,0,0,0,0,0,0,0,0,0.11739204414583,0,0,0.118088100168299,0,0.0236956614407137,0.0479782775140694,0.0490979491034641,0,0,0,0,0,0,0,0.0157374614814793,0.0598261176583755,0,0,0,0,0,0,0.0571656668403976,0.0542212203679906,0.0167113849248249,0,0.0343955637961108,0,0,0.218527933940116,"exper0_location_336"
"exper0_location_337","Ext_Hpc_DG2",0,0.0253053154091904,0,0.176824810509786,0.012411700336555,0.00618092975048193,0,0.519858898654145,0,0,0.0214389673816703,0,0,0,0,0.0143915393344037,0,0,0,0,0,0,0,0,0,0,0.136406199562592,0,0,0,0.00523158148292957,0,0,0,0.0122217967540367,0,0,0,0,0,0,0,0.0129747508823027,0.0170775735172873,0.0129747508823027,0,0.0267011855423167,0,0,0.519858898654145,"exper0_location_337"
"exper0_location_338","Oligo_2",0,0,0,0.105335386131622,0.528964188206557,0,0.0218204587564073,0.0805236132615261,0,0,0,0,0.0861306330861946,0,0,0,0,0,0.0538919083455553,0.0110231462803384,0.00661243035154977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069833661820792,0.00331522651163599,0,0.0325493472478219,0,0,0,0.528964188206557,"exper0_location_338"
"exper0_location_339","Inh_Vip",0,0,0,0,0.100549866712932,0,0,0.0145801372931167,0,0,0,0.818656559823904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285592829978371,0.00903671025300586,0,0,0,0,0,0,0,0,0,0.0543207976172572,0,0,0,0,0,0,0,0,0,0,0,0,0.818656559823904,"exper0_location_339"
"exper0_location_340","Oligo_2",0,0,0,0,0.906812018004607,0,0,0,0,0,0,0.0931879819953931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906812018004607,"exper0_location_340"
"exper0_location_341","Oligo_2",0.00401186622273309,0,0.0214496464392824,0.0137558272721007,0.475561870167052,0,0,0.0800852231796615,0,0,0.0160610905104533,0,0,0,0,0,0,0,0,0.0403460310985074,0,0,0,0,0,0.0321165517120639,0,0,0,0,0.249381819141974,0.0233116147186171,0,0,0,0,0.0278573690271011,0,0,0,0,0,0,0.0160610905104533,0,0,0,0,0,0.475561870167052,"exper0_location_341"
"exper0_location_342","Inh_Pvalb",0,0,0,0,0.00743203627626514,0,0,0.0192799608759502,0,0,0.0679277685665629,0,0,0,0.0665044006642429,0,0,0,0,0.0375447240948896,0.103687836451594,0.00602905518595571,0,0,0,0.0311470491945166,0.0226181248244388,0,0,0.0538254865806478,0,0.473905571428259,0,0,0,0,0.0459568860681085,0,0,0,0,0,0,0.0551459009453028,0,0,0,0.00899519884326617,0,0.473905571428259,"exper0_location_342"
"exper0_location_343","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0.0198213426931863,0,0.00436524378823876,0,0,0.0339819352389687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653362262178851,0,0.861659257552413,0,0,0,0,0.0148359945093085,0,0,0,0,0,0,0,0,0,0,0,0,0.861659257552413,"exper0_location_343"
"exper0_location_344","Inh_Pvalb",0,0,0,0,0,0,0,0,0,0,0,0.00687626733789276,0,0,0.0618472836514169,0,0,0,0,0.00155935224355506,0.00923799831537991,0,0,0,0,0.0077505665466444,0.00343360173890245,0,0,0.081188992222365,0,0.69106573730842,0,0,0,0,0.00762751299932814,0.105050723880136,0,0,0,0,0,0.0174628076520296,0,0,0,0.00689915610393033,0,0.69106573730842,"exper0_location_344"
"exper0_location_345","Ext_L5_2",0,0.0142288409519138,0.0179830269944937,0,0.007310655016571,0,0,0,0,0,0.0232708793178162,0,0,0,0.0876558152275685,0,0,0,0,0.00677191614061493,0,0.0213729207986023,0,0,0,0.0813616154258143,0.0324283568780456,0.0338928776905755,0,0.219115020695356,0.127007794765573,0.0305642234009627,0,0,0,0,0.0144740141783085,0,0,0,0,0,0.0144186596547864,0.146736747411971,0.0105536783688215,0,0.00980639725603895,0.101046559826166,0,0.219115020695356,"exper0_location_345"
"exper0_location_346","Inh_Sst",0,0.0793658449686312,0.0153976897974148,0,0.00650243757920164,0,0,0.0153634500318367,0,0.00650243757920164,0.0170030627196387,0,0,0,0.286321864840514,0,0,0,0.0311586779876536,0.0334641634224159,0,0,0,0,0,0.03771597774055,0.0216000080266016,0,0,0,0,0.099682392076418,0,0,0,0,0.00482316934462115,0.222115352155183,0,0,0,0,0,0.103857564341309,0,0,0,0.0191259073888087,0,0.286321864840514,"exper0_location_346"
"exper0_location_347","Oligo_2",0,0,0,0,0.980619746247003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193802537529973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980619746247003,"exper0_location_347"
"exper0_location_348","Ext_L56",0.0252269923285384,0.0282201942620048,0,0,0.104560885645995,0,0,0,0,0.0628719881184382,0,0,0,0.0180223309332348,0,0.0644790140276927,0,0.0391885908387337,0.222470572706184,0,0,0,0.0281816182944933,0,0,0.0128818949783375,0.0119348535879669,0,0,0.219177909144679,0,0,0,0.0245869220664389,0,0.0760864853715212,0,0,0,0,0,0,0,0,0,0,0,0.0621097476957415,0,0.222470572706184,"exper0_location_348"
"exper0_location_349","Inh_1",0.0219495801502605,0,0.00103985242853361,0.0813198220183856,0,0,0,0.0850272737156083,0.0132258435737035,0,0.0186389080475413,0.00678464123193879,0,0,0,0,0,0,0,0.035737435572283,0.00250214062782264,0,0,0,0,0.496830105957351,0.0504448666485926,0,0,0,0.0143965759971506,0,0,0,0,0,0.00864268612087296,0.028464096935792,0,0,0,0,0,0.134996170974163,0,0,0,0,0,0.496830105957351,"exper0_location_349"
"exper0_location_350","Ext_L56",0,0,0,0,0,0,0,0,0,0,0.00962006334062464,0,0,0,0,0.0662187963363254,0,0,0.435807142487272,0.0121389601181551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553904444255899,0,0,0,0,0,0,0,0.0141990913062657,0,0,0,0,0.406625501985767,0.435807142487272,"exper0_location_350"
"exper0_location_351","Inh_Meis2_3",0.011561727229465,0,0,0,0.0491405355860898,0,0,0.00611997370246969,0,0,0,0,0,0,0,0,0,0,0.0518713531468847,0.029239226763536,0.00104563416497253,0,0.0242692540627208,0,0,0.0854631969438689,0.0120259374200655,0,0,0,0,0,0,0,0,0,0,0,0.376700413134147,0,0,0.0119164970773651,0,0,0,0,0,0,0.340646250768415,0.376700413134147,"exper0_location_351"
"exper0_location_352","Inh_Meis2_3",0,0,0,0,0,0,0,0,0.0293713187438147,0,0.0728394447435672,0,0,0,0,0.0369814425817249,0,0.0164073770730992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839025268328335,0,0,0.00537514852945911,0,0,0,0,0,0,0,0.839025268328335,"exper0_location_352"
"exper0_location_353","Ext_L5_1",0.0923987818653707,0,0,0,0.00739900040001497,0,0,0,0,0,0.0063087032605031,0,0,0,0.0185815385261339,0,0,0.556022016745965,0.101694723873915,0,0.00868375921594286,0.0228267515309887,0.0377370866100843,0,0,0.0154962712570451,0.0214133026983885,0,0,0.00918490216271537,0,0,0,0,0,0,0,0,0,0,0,0.0641697326001332,0,0.0162066787513126,0,0,0,0,0.0218767505014871,0.556022016745965,"exper0_location_353"
"exper0_location_354","Oligo_2",0,0,0,0,0.837087174526954,0,0,0,0,0,0,0,0,0,0.0121017456618083,0,0,0,0.0540690978704727,0.00570612194352265,0,0,0,0,0,0.00544795848094855,0.00674592656923736,0,0,0.0767647359685197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207723897853777,0,0,0,0,0,0.837087174526954,"exper0_location_354"
"exper0_location_355","Oligo_2",0,0,0,0,0.24973576474453,0,0,0,0,0,0,0,0,0,0,0.0197035465267642,0,0.0883539467239989,0,0.03747625885393,0.00617982847844989,0.0646494458620292,0.0166821722207021,0,0,0,0.103629523315052,0,0,0.0828890995249572,0.00542892759834204,0,0,0,0.0107343187599649,0,0,0.0922938567188783,0,0,0,0.187381439310075,0.0113992226259296,0,0,0,0.0234626487363967,0,0,0.24973576474453,"exper0_location_355"
"exper0_location_356","Ext_L5_1",0,0,0,0,0,0,0,0.0147249232875281,0,0,0,0,0,0,0,0,0,0.747285695785099,0,0.0532180544462626,0,0,0,0,0,0.0103571326063718,0,0,0,0.0536893659204221,0,0,0,0,0,0,0,0,0,0.0044919557341711,0,0.105970237417567,0,0.0102626348025777,0,0,0,0,0,0.747285695785099,"exper0_location_356"
"exper0_location_357","Ext_L5_1",0.0231043839540709,0,0,0,0.0754447460317387,0.00761713342764338,0,0.00400919303900778,0,0,0,0,0,0,0,0.391624135035336,0,0.435093712887664,0.00645894622230024,0,0,0,0.0289807577825866,0,0,0,0.017906658848743,0,0,0.00976033277090925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435093712887664,"exper0_location_357"
"exper0_location_358","Inh_4",0,0,0,0.0613329033929935,0.00319318997861081,0,0,0.0422889361958685,0,0,0.0314474249323893,0,0,0,0,0,0,0,0,0.284196478164995,0.13040526366327,0,0,0,0,0.0172057370749892,0,0,0,0,0,0.015945074608597,0,0,0,0,0.0190603461187604,0,0,0,0,0.0991463963688673,0,0.0376196828194583,0,0.258158566681201,0,0,0,0.284196478164995,"exper0_location_358"
"exper0_location_359","Astro_CTX",0,0,0,0,0.0340571480693444,0,0.181400878855849,0,0,0,0,0,0,0,0,0,0,0.0611094631080702,0.0446650171443178,0.0211598957815236,0,0,0.0263017620797626,0,0,0.0179753380679444,0,0,0,0,0,0,0,0.0549463300930738,0.0525105758559586,0,0.0381591064040311,0,0,0,0,0.185439469323256,0.0146898896655034,0.00546140706791169,0.231887693823065,0,0.0302360246603894,0,0,0.231887693823065,"exper0_location_359"
"exper0_location_360","Inh_Meis2_1",0,0,0.0183338978526722,0,0.0088167227452346,0,0.0302458088279421,0,0,0.00911625267002118,0,0,0,0,0,0,0,0,0.00974608595429075,0.0016001340769902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847540403193136,0,0,0,0,0,0.0126298215205754,0.00556555613558108,0,0,0.0564053170235562,0,0,0,0.847540403193136,"exper0_location_360"
"exper0_location_361","Inh_Meis2_1",0.00815755359585776,0.0320788167714655,0,0,0.00238841624083143,0,0.0420804782708168,0,0,0.0365139726911478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660146231745391,0.0124683455260114,0.7868741642307,0,0,0,0,0,0,0.0032516082157813,0,0.0101720212828487,0,0,0,0,0.7868741642307,"exper0_location_361"
"exper0_location_362","Inh_Meis2_1",0,0,0,0,0,0,0.174889775040434,0,0,0.202880963197567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175174620418477,0,0,0,0,0,0.127061295723313,0.0375821849342166,0.239455679740046,0,0,0,0,0,0,0.034941217430698,0,0.118189008505143,0,0.0474824133867343,0,0,0.239455679740046,"exper0_location_362"
"exper0_location_363","Inh_3",0.0295599351301559,0.0285603452490339,0,0,0.0178753766641019,0,0,0,0,0,0.00866552579594184,0,0,0.0116736545311633,0,0,0,0,0,0.324829900087298,0,0,0,0,0,0.10246694013266,0.12373827523905,0,0,0,0,0,0,0,0.00941802999038198,0,0,0,0,0,0.010184145423028,0,0,0.333027871757185,0,0,0,0,0,0.333027871757185,"exper0_location_363"
"exper0_location_364","Inh_Meis2_4",0,0,0,0,0.00319354765389399,0,0,0,0,0,0.0866255609298223,0,0,0.0973978163419227,0,0,0,0,0,0,0,0,0,0,0,0.126742733194892,0.0129114573439542,0,0.664652606991299,0,0,0,0,0,0,0,0,0,0,0,0.00847627754421632,0,0,0,0,0,0,0,0,0.664652606991299,"exper0_location_364"
"exper0_location_365","Inh_Meis2_4",0,0.000987688729184176,0,0,0,0.000987688729184176,0,0,0,0,0.131333228914518,0,0,0.0103314603015084,0,0,0,0,0,0.02478429117011,0,0,0,0,0,0.0823697723940141,0.0115753695624004,0,0.699406384264723,0,0,0,0,0,0,0,0,0,0,0,0.008879974016744,0,0,0.0293441419176146,0,0,0,0,0,0.699406384264723,"exper0_location_365"
"exper0_location_366","Ext_Thal_1",0,0,0,0,0,0.0514313693142731,0,0.00586599149838346,0,0,0.077482319931854,0,0,0.575200401667398,0,0,0,0,0,0,0,0.0263780796671044,0,0,0,0.0536721787392824,0.0185306133428572,0,0.0597274949760919,0,0,0,0,0,0,0,0,0.0989435859718435,0,0,0.0245355326454057,0.00518986229219723,0,0.00304256995330911,0,0,0,0,0,0.575200401667398,"exper0_location_366"
"exper0_location_367","Inh_2",0.0431110234897728,0,0,0.0573283075407741,0,0,0,0.120639622506415,0,0,0.3774370404867,0,0,0.0150754160896243,0,0,0,0.0105354884179601,0,0.01380792858586,0,0.259037750894939,0,0,0,0.0267562833383773,0.0117690997091545,0,0.0530359748421564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114660640982663,0,0,0,0,0,0.3774370404867,"exper0_location_367"
"exper0_location_368","Ext_Pir",0,0,0,0,0.0415328350217214,0.743424812678382,0,0,0,0,0,0,0,0.00970312294340216,0.00697494666984355,0,0,0,0,0,0,0.00929156762119504,0.174376024208169,0,0,0,0.00734862035304569,0,0,0,0,0,0,0,0,0,0,0,0.00734807050424096,0,0,0,0,0,0,0,0,0,0,0.743424812678382,"exper0_location_368"
"exper0_location_369","Ext_L23",0,0,0,0.00816703627636615,0.00784444835150982,0.00868308130972963,0,0.025420833886251,0,0,0,0,0,0,0,0.0890110722058659,0,0.001357881941541,0,0,0,0,0.827634143417311,0,0,0,0.0251244075912249,0,0,0,0.00675709502020015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827634143417311,"exper0_location_369"
"exper0_location_370","Ext_Pir",0.0873846846768195,0,0.0237255838264485,0,0.00467823766290284,0.306598171690784,0.00576011358053977,0,0,0,0,0,0,0,0,0.0072758306520376,0,0.0733500509309709,0.0189345789866902,0,0,0,0.0360033109152533,0,0,0.0754421086997162,0.103419230997266,0,0,0,0,0,0,0,0,0,0,0,0.0189345789866902,0,0,0,0,0,0,0,0,0,0.238493518393881,0.306598171690784,"exper0_location_370"
"exper0_location_371","Ext_L6",0,0,0.211193925999108,0,0.0754694595058935,0.114157991003323,0.0149079376512509,0.0266839920471698,0,0,0.00901475494555729,0,0,0,0,0.233719198438451,0,0,0,0.0279827213998016,0,0.0689043598418987,0.106996822559516,0,0,0.0220088052518981,0.0889600313561327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233719198438451,"exper0_location_371"
"exper0_location_372","Micro",0,0,0.940799222361648,0,0,0,0.00285487579539455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563459018429577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940799222361648,"exper0_location_372"
"exper0_location_373","Ext_L23",0,0,0.285911212206951,0,0.0133468466890042,0.140700913057509,0.00648531435473202,0,0,0,0,0,0,0,0,0,0,0.00115527141221176,0,0.0193547996396233,0,0,0.506327147981804,0,0.0202466446419741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647185001619016,0,0,0,0,0,0.506327147981804,"exper0_location_373"
"exper0_location_374","Ext_L23",0.00392524686357846,0,0,0,0,0.35127507911405,0,0,0,0,0,0,0,0,0,0.00412608368358499,0,0.00147897198084602,0,0.00763934325336953,0,0,0.628579538927311,0,0,0.00297573617725962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628579538927311,"exper0_location_374"
"exper0_location_375","Micro",0,0.00562301294282136,0.708362927620484,0,0.0267787156708862,0.0129278383799956,0.0572333934340067,0,0,0,0,0,0,0,0.0205574316565109,0,0,0.0157171092196099,0,0.025164511048252,0,0,0.0114550365749646,0,0,0.00514041781980916,0,0,0,0,0,0,0,0.0515625774289719,0,0,0,0,0,0,0,0,0,0,0.0594770282036883,0,0,0,0,0.708362927620484,"exper0_location_375"
"exper0_location_376","Inh_Vip",0,0,0,0,0.0895280269407144,0.142212545311559,0,0,0,0,0,0.497329258346698,0,0,0.0100830382068316,0,0,0,0,0,0,0,0,0,0,0.0151867283218978,0.00254365093849426,0,0,0,0,0,0,0,0,0,0.243116751933805,0,0,0,0,0,0,0,0,0,0,0,0,0.497329258346698,"exper0_location_376"
"exper0_location_377","Inh_Vip",0,0,0,0,0.0450656281774627,0,0,0,0,0,0,0.903482951005816,0.0253981615500658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026053259266656,0,0,0,0,0,0,0,0,0,0,0,0,0.903482951005816,"exper0_location_377"
"exper0_location_378","Oligo_2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"exper0_location_378"
"exper0_location_379","Oligo_2",0,0,0,0,0.445401668081119,0.0101312151399906,0,0,0,0,0,0.272788330224453,0.264406599819597,0,0,0,0,0,0,0,0,0,0.00727218673484104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445401668081119,"exper0_location_379"
"exper0_location_380","Oligo_2",0,0,0,0,0.614066717161821,0,0,0,0,0,0,0.142690049565682,0.0211762311641539,0,0.0254926852422911,0,0,0.00232194895252908,0.0303888886515534,0.00563505774818812,0,0,0,0,0,0.0146392647967843,0.0877620609035065,0,0,0,0.0558270958134901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614066717161821,"exper0_location_380"
"exper0_location_381","Ext_L23",0.0915073040419392,0,0,0.00414012134208014,0.00434815880997895,0.0752297791661914,0,0.0128949425743003,0,0,0.00508269714283487,0,0,0,0,0.00348689923482033,0,0,0,0.00676346043826273,0,0,0.757443545150745,0,0,0.0101646479942184,0.0238557469617936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508269714283487,0,0,0,0,0,0.757443545150745,"exper0_location_381"
"exper0_location_382","Ext_L23",0.153341122363877,0,0,0,0,0.293414250152666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547415648281881,0,0,0,0.00582897920157649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547415648281881,"exper0_location_382"
"exper0_location_383","Ext_L5_1",0.222322684204474,0,0.0563769676461838,0,0.00316225588552431,0.120334239790805,0,0,0,0,0,0,0,0,0,0,0,0.480187847912154,0,0,0,0,0.0342774945761196,0,0,0.00643892326741754,0.0097365120415714,0,0,0,0,0,0,0.0213499027421867,0,0,0,0,0,0.00888586462492474,0,0,0,0.00594303463340269,0.0309842726752366,0,0,0,0,0.480187847912154,"exper0_location_383"
"exper0_location_384","Ext_Pir",0.0502194303929973,0,0.0834752294519318,0,0,0.252609391079203,0,0,0,0,0,0,0,0,0,0.0572617390099686,0,0.0726864072748329,0.241717757391046,0.00301141997287561,0,0,0.0841835699044059,0,0,0,0.0618078696247357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271833743872575,0,0,0,0,0.00999247165876767,0,0,0.0558513398519793,0.252609391079203,"exper0_location_384"
"exper0_location_385","Micro",0.210410909404507,0,0.241120548357599,0.00711013866353161,0,0,0,0.0221273239498998,0,0,0,0,0,0.0209109252686972,0,0.0346470547545203,0,0.112971397162403,0,0.035281945149057,0,0,0.107650135482403,0,0,0.0124494360781236,0.103663871689233,0,0,0,0,0,0,0,0,0,0,0,0.0819308619977109,0,0,0,0,0.00309233462556717,0,0,0,0.00663311741674665,0,0.241120548357599,"exper0_location_385"
