Astro_AMY,Astro_AMY_CTX,Astro_CTX,Astro_HPC,Astro_HYPO,Astro_THAL_lat,Astro_THAL_med,Astro_WM,Ext_Amy_1,Ext_Amy_2,Ext_ClauPyr,Ext_Hpc_CA1,Ext_Hpc_CA3,Ext_Hpc_DG1,Ext_Hpc_DG2,Ext_L5_1,Ext_L5_2,Ext_L6,Ext_L6B,Ext_L23,Ext_L25,Ext_L56,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Ext_Unk_3,Inh_1,Inh_2,Inh_3,Inh_4,Inh_5,Inh_6,Inh_Lamp5,Inh_Meis2_1,Inh_Meis2_2,Inh_Meis2_3,Inh_Meis2_4,Inh_Pvalb,Inh_Sst,Inh_Vip,LowQ_2,Micro,Nb_1,Nb_2,OPC_1,OPC_2,Oligo_1,Oligo_2,Unk_1,spot
0.04991266286684,0.0659793872768907,0.00309558036559274,0.00601621996689497,2.32630513987208e-05,2.3263051398717e-05,2.32630513987196e-05,0.0145369283822618,2.32630513987192e-05,2.3263051398711e-05,0.245401646399624,2.32630513987195e-05,2.32630513987195e-05,2.32630513987211e-05,2.32630513987216e-05,0.0313264327443867,0.111474708202482,2.67899529126819e-05,2.32630513987203e-05,0.0355250221410927,0.0492138588212367,2.32630513987136e-05,2.32630513987425e-05,0.00590992981334854,0.0320628202448969,2.32630513987205e-05,2.32630513987203e-05,0.0348721118611959,0.0199300135317315,2.32630513987095e-05,2.32630513987065e-05,0.0296832689205394,2.32630513987207e-05,2.32630513987243e-05,2.3263051398721e-05,2.32630513987286e-05,2.32630513987201e-05,0.130424634435816,2.61076426553266e-05,2.32630513987203e-05,0.0438405731702433,2.32630513987203e-05,0.0143211761467837,0.0542900368202116,0.00138871872302303,0.00344142876643016,2.3263051398721e-05,2.32630513987207e-05,2.32630513987343e-05,exper0_location_10
2.32630513987209e-05,0.020671038481178,2.32630513987143e-05,2.32630513987207e-05,2.32630513987245e-05,2.32630513987185e-05,2.32630513987217e-05,0.0592762162009174,0.0779691262991034,0.0784452925272381,0.0810845213297536,0.0192828643267724,2.326305139872e-05,2.32630513987207e-05,2.32630513987201e-05,2.32630513987153e-05,0.0464413327353653,2.32630513987243e-05,0.140188604948456,0.0191808466659088,2.46538319868918e-05,0.0548545823797326,2.32630513987214e-05,2.32630513987238e-05,2.32630513987207e-05,2.3263051398722e-05,2.3263051398736e-05,0.0330914301418337,7.74445056343056e-05,2.32630513987071e-05,0.0268413974599328,2.32630513987209e-05,2.7049747415612e-05,2.32630513987216e-05,0.0310047351235008,2.32630513987118e-05,2.32630513987215e-05,0.205689327576152,0.0297287348217122,0.0133251017608579,2.32630513987081e-05,2.32630513987207e-05,2.32630513987218e-05,0.03038834184294,2.32630513987207e-05,0.0133573147179061,2.32630513987207e-05,2.32630513987182e-05,2.32630513987227e-05,exper0_location_11
0.0024802836422571,0.00349445260381005,2.32630513987182e-05,0.012704318416506,2.32630513987211e-05,2.32630513987213e-05,2.32630513987188e-05,0.0230467490517173,0.0960638349016586,0.162484201705626,0.0323213644391296,0.0244128234009226,2.32630513987222e-05,0.0419786663808436,2.32630513987252e-05,2.32630513987339e-05,0.0716737175596352,2.32630513987247e-05,0.20014413701742,2.32630513987191e-05,2.32630513987213e-05,3.4631396991406e-05,2.32630513987298e-05,2.32630513987212e-05,2.32630513987281e-05,2.32630513987205e-05,3.2546663383042e-05,2.48537364905333e-05,2.32630513987055e-05,5.92678611549085e-05,0.0397229386979435,0.0155984209781537,2.3263051398724e-05,0.00844047404315049,0.00718239384843339,0.0567975152139875,2.32630513987207e-05,0.0394753912061729,0.000631389715326982,0.0188841167987167,0.0192061664779829,2.32630513987207e-05,0.0308227018042262,0.0141963038312781,0.0156748013568284,0.0200287653536721,2.32630513987195e-05,2.32630513987174e-05,2.32630513987149e-05,exper0_location_12
1.62841359791047e-05,0.0171295012810711,1.62841359791056e-05,0.0124417828833508,1.62841359791044e-05,1.62841359791045e-05,0.0059080109661735,1.62841359791039e-05,0.0780403578146505,0.248290133793207,0.0399178680605483,1.62841359791043e-05,3.04973733594829e-05,0.00670685499291661,1.62841359791091e-05,1.62841359791044e-05,0.0977404781783661,0.0350294660803303,0.195193945234876,1.62841359791011e-05,1.62841359791006e-05,0.0327406823446454,0.077317925892701,1.62841359791021e-05,1.62841359791046e-05,1.62841359791057e-05,1.6284135979095e-05,0.00439419029898946,1.62841359790958e-05,1.62841359791111e-05,1.62841359791041e-05,0.00306151669270278,1.62841359791048e-05,0.0298824580583972,0.0132879829089945,1.62841359791048e-05,1.62841359791034e-05,0.000878727111724914,1.62841359791051e-05,0.0060759941160695,1.62841359791032e-05,0.0013942358540147,2.12788947579459e-05,0.0154323426222173,1.62841359791014e-05,0.0290102317411746,0.0128917264465817,1.62841359791043e-05,1.62841359790846e-05,exper0_location_13
0.00192222796820629,1.62841359791044e-05,1.62841359791036e-05,1.62841359791045e-05,0.00130079010033291,1.62841359791044e-05,1.62841359791045e-05,0.0196282823163883,0.0634482447550134,0.24564807865423,0.0684191614260936,0.00628660000427492,1.62841359791041e-05,1.62841359791025e-05,0.0204297269678763,1.62841359791085e-05,0.0244722972319334,0.0236997934332828,0.198056531429179,1.62841359791063e-05,0.00337176274450516,0.091579474016032,0.0590306363965411,1.62841359791045e-05,1.62841359791041e-05,1.62841359791072e-05,5.44267105239657e-05,1.62841359790971e-05,0.0238650978461819,0.00789329012720664,0.00360783596228095,0.0114502937624812,1.62841359791021e-05,1.62841359791046e-05,0.0242025983148821,1.62841359791057e-05,1.62841359791004e-05,1.62841359791056e-05,1.62841359791003e-05,1.62841359791071e-05,1.6284135979102e-05,1.62841359791048e-05,0.000549320517089301,0.00574885391992946,0.00207958167406581,0.0421531540905474,1.6284135979104e-05,1.62841359791045e-05,0.000378695843890194,exper0_location_14
2.32630513987221e-05,2.32630513987211e-05,2.32630513987207e-05,0.0117784414527961,2.3263051398721e-05,2.32630513987169e-05,2.32630513987203e-05,0.0159292205880216,0.081653611942092,0.255303876756023,0.0579875785587159,2.3263051398721e-05,0.00734472469156599,0.00699410799100776,2.32630513987191e-05,2.3263051398721e-05,0.0146541981843849,4.26827132550098e-05,0.270089000704885,2.32630513987184e-05,2.32630513987213e-05,0.024484446173318,2.32630513987214e-05,2.32630513987178e-05,2.32630513987227e-05,2.3263051398721e-05,0.0140977037912337,2.3263051398717e-05,2.32630513987342e-05,2.32630513987138e-05,2.32630513987244e-05,0.00956012350955995,0.00363511850777325,0.00180043744546283,0.0306277823077727,2.32630513987204e-05,2.32630513987174e-05,2.32630513987218e-05,2.32630513987214e-05,0.0124862367304335,2.72812738907229e-05,0.00222404455176536,0.018137904961479,0.0226699287180609,2.32630513987223e-05,0.0287529786800866,0.0599269661656334,2.32630513987207e-05,2.32630513987152e-05,exper0_location_15
0.00405044703236083,0.0335945276436475,2.32630513987211e-05,0.00358393230745871,0.00602509918939642,0.0066458960870726,2.3263051398719e-05,2.32630513987205e-05,0.0564883921427909,0.352737681703939,0.062040363904017,0.0108737078472209,0.0115848053960397,2.32630513987073e-05,0.0137527124378932,2.32630513987207e-05,2.32630513987244e-05,0.0107069323082135,0.187785484426703,0.00567804977788962,2.32630513987157e-05,0.0519392309401241,2.32630513987294e-05,2.32630513987188e-05,2.32630513987204e-05,0.00249023277388567,2.32630513987168e-05,2.32630513987251e-05,4.02123300501218e-05,2.32630513987377e-05,0.010529355450411,0.0423175969992643,2.32630513987203e-05,0.00429339602503296,2.32630513987198e-05,0.00707281141226522,2.32630513987198e-05,0.00230796131977208,2.32630513987201e-05,2.32630513988703e-05,2.32630513987227e-05,2.32630513987207e-05,3.2565328642487e-05,0.0236586631159923,0.00901662081021383,0.038647211971242,2.32630513987204e-05,2.32630513987201e-05,0.00857596909124529,exper0_location_16
1.62841359791043e-05,1.6284135979105e-05,0.0101310481494594,0.02117348524074,0.00548965257361068,1.62841359791046e-05,1.62841359791049e-05,1.62841359791042e-05,0.118296752369172,0.244135456505895,0.0606661743403021,1.62841359791051e-05,0.0263270981229204,1.62841359791194e-05,0.0025236223262461,1.62841359791012e-05,0.0778884076068542,0.00416849424399762,0.22911197833909,1.6284135979112e-05,1.62841359790986e-05,0.0116716794787517,3.59943027070124e-05,0.00103633186275242,1.62841359791069e-05,0.00475637912594774,3.03338667308434e-05,1.628413597911e-05,0.0134778824332418,1.62841359791089e-05,1.6284135979103e-05,0.0128031215206805,1.62841359791041e-05,1.62841359791059e-05,0.0383199883034197,1.62841359790815e-05,1.62841359791047e-05,0.0157582022238089,0.0182888751992518,0.00682024432414995,1.62841359791042e-05,1.62841359791045e-05,1.62841359791061e-05,0.0269058041006144,0.000672637716100871,0.0140164345537933,1.62841359791035e-05,1.62841359791026e-05,0.00258132834040134,exper0_location_17
0.00952217455350583,2.32630513987207e-05,2.32630513987224e-05,0.00914044493863992,0.0154578161880283,2.32630513987212e-05,2.32630513987211e-05,0.0198227517783268,0.0664605700105327,0.114104011121641,0.0127973814198008,2.37486774950751e-05,2.83511083871943e-05,2.32630513987232e-05,0.0152283592363821,2.32630513987208e-05,0.0107517085438437,0.0691346819323843,0.253251047119627,0.00928833404956634,2.32630513987233e-05,0.087529501088123,0.0241223798924153,0.00629279516263773,0.00508202099268169,2.32630513987202e-05,0.0162904715368776,2.32630513987134e-05,2.3263051398728e-05,2.32630513987177e-05,0.01685834811762,0.0243983586437565,2.32630513987209e-05,0.00767184485995258,0.0186650422528913,2.32630513987207e-05,0.0722663211533076,2.32630513987237e-05,2.32630513987216e-05,0.0073257478119886,2.32630513987187e-05,0.00422288437010241,0.0165543642176461,0.0153635951812243,0.0193459438097566,0.00691470044977436,0.00153472137115453,2.32630513987205e-05,0.00275280716655916,exper0_location_18
2.32630513987207e-05,0.0182699394217207,0.00181457229012385,0.0362355042324055,2.32630513987203e-05,2.32630513987207e-05,0.0280605065142759,2.32630513987205e-05,0.0322383758157415,2.32630513987167e-05,0.126655924399335,0.00597392148651757,2.32630513987201e-05,0.0193629057925393,0.0101192911054517,2.32630513987206e-05,0.0151582089890814,0.0102029511736461,0.0636412827041225,0.106247464609499,0.00262006857184698,0.0345821814049836,0.220714073401464,0.0217620713654634,0.0079874405716664,0.0109246916489687,2.32630513987187e-05,2.32630513987218e-05,0.0137558183668746,3.88613879807022e-05,0.00203373505544111,0.0268218707161215,2.32630513987163e-05,0.0194539895616026,2.32630513987207e-05,2.32630513987258e-05,0.0901112953508102,0.0217923903762021,2.326305139872e-05,2.32630513986929e-05,2.32630513987194e-05,0.00874840334597348,2.3263051398723e-05,2.32630513987213e-05,2.32630513987235e-05,2.32630513987208e-05,2.32630513987208e-05,0.00393042708014031,2.32630513987208e-05,exper0_location_19
1.62841359791036e-05,1.62841359791043e-05,1.62841359791041e-05,0.0266249798398187,0.0273520900363948,0.0198887022338202,1.62841359791047e-05,1.62841359791046e-05,0.0486378492125935,0.0427085137593798,0.0238207138056589,0.00239624406236869,1.97650115276444e-05,0.0246020871775709,1.62841359791045e-05,0.00289349444937022,0.0146830501780395,0.0107318314684761,0.220263088222123,0.14779792338581,1.62841359791014e-05,4.81476865504453e-05,0.120532266960249,0.0109754346724228,1.62841359791054e-05,0.0125296246180868,2.29889063312003e-05,3.01509694021611e-05,0.037548710370885,1.62841359791023e-05,0.00424831349479371,0.0114210565456386,0.00780485271512896,0.00754156345868588,0.00589405104048957,0.00859431205504192,0.0388927090573821,0.000791474412360314,1.62841359791016e-05,1.62841359790938e-05,0.0196317065609311,0.011288751635306,1.62845034055598e-05,0.0108522404710572,0.0187422431937254,0.002392699649711,1.62841359791045e-05,1.62841359791057e-05,0.0254835948667532,exper0_location_20
0.00173791797536868,0.00815448730689195,0.0301599201343022,0.0184071800517652,2.32630513987211e-05,0.055429018635665,0.0233074834778856,2.326305139872e-05,2.32630513987202e-05,2.32630513987197e-05,0.0532551298826732,0.0161541742960572,2.44164113342246e-05,2.3263051398734e-05,0.0266260674582523,2.32630513987171e-05,0.0279568844055008,2.3263051398715e-05,0.208178836663385,0.253091211020395,2.32630513987176e-05,0.0121336378308354,0.112927609720536,2.32630513987205e-05,0.00383546257459633,2.32630513987242e-05,2.32630513987144e-05,2.66144569367292e-05,2.3263051398717e-05,2.32630513987202e-05,0.00508167431440969,0.00364278936303726,2.32630513987214e-05,2.3263051398719e-05,2.32630513987184e-05,2.32630513987207e-05,2.32630513987208e-05,0.0232728831564566,2.32630513987224e-05,0.00118232322238009,0.0457771075595965,0.00852944581855797,0.000630849513479775,0.00436700181670749,2.32630513987205e-05,2.32630513987208e-05,0.00922354985596895,0.00242573220334915,0.00196425106187357,exper0_location_21
0.00613824345968211,2.0517800990528e-05,0.00908876316251746,0.0304643664655885,0.0169304806928332,0.0443764013629072,0.0320107123026965,0.000663386107459397,1.62841359791067e-05,1.62841359791028e-05,0.0939142097641647,0.0354136345332538,0.00022587436008097,0.00625692586927512,1.62841359791046e-05,0.0037410534924847,1.62841359791061e-05,0.033652809236957,0.294744764971455,0.0657807532593141,0.00916072694774999,0.0504823414683295,0.132997372260814,1.62841359791044e-05,1.62841359791045e-05,0.00344974348121221,1.62841359791055e-05,0.0122557969894939,1.62841359790967e-05,1.70084267544717e-05,0.00531084318410868,0.0101270724054072,1.62841359791045e-05,1.6284135979108e-05,0.0281317150289029,1.62841359791032e-05,1.62841359791051e-05,0.00174735642707477,1.62841359791058e-05,0.00324703140506338,0.015887870246745,0.0187781102754704,1.70703060783194e-05,0.00529032231889385,1.62841359791046e-05,0.000875732692374793,1.6284135979104e-05,1.62841359791044e-05,1.62841359791093e-05,exper0_location_22
0.014106950607015,0.000615840387328428,0.0163952071349985,1.13988951853717e-05,0.00799341795647478,0.0428215756322028,0.00707421861755393,0.00870914601430781,0.0367657914781589,0.00178804302593143,0.0297969840469406,1.1493928360574e-05,0.00878112269768784,0.0053980296822587,0.0449191663046462,1.13988951853687e-05,0.0506485883453957,1.18115820884256e-05,0.2300302732145,0.109231626689286,0.0170207871829575,1.52559738038062e-05,0.188025337391556,1.13988951853734e-05,1.13988951853731e-05,1.13988951853728e-05,0.0101771911619309,1.13988951853725e-05,1.13988951853816e-05,1.1398895185437e-05,0.0156825394412048,1.13988951853729e-05,1.13988951853731e-05,1.13988951853732e-05,1.13988951853705e-05,0.00176406092464439,1.13988951853665e-05,0.000549931601559199,1.1398895185374e-05,1.13988951860829e-05,0.0802907247986462,0.0117168979891501,0.0095869189228991,1.13988951853732e-05,1.13988951853727e-05,0.001463152246535,0.00486568594752053,0.00118088475463984,1.13988951853761e-05,exper0_location_23
0.0154531982933098,0.00212929969767445,1.62841359791049e-05,0.00985703509866234,1.6284135979104e-05,0.0750885233637243,0.00873439789039564,0.00475456732675351,0.0380279630984633,0.00440101154972272,1.62841359791049e-05,0.0222970551633731,1.62841359791033e-05,2.51737172177985e-05,0.0107134660246644,1.62841359791093e-05,0.0849524103830617,0.00294382089127164,0.0622942684641521,0.142518772833858,0.0330484544005834,0.0344419397532004,0.175544856080317,1.62841359791045e-05,1.62841359791113e-05,1.62841359791037e-05,5.03535822799952e-05,1.62841359790995e-05,0.0179520268674259,1.62841359791018e-05,0.00758291883558462,0.00716902279428727,1.62841359791043e-05,1.62841359791076e-05,1.62841359791004e-05,0.00474036870346178,1.6284135979101e-05,1.62841359791045e-05,0.00517067447735067,1.62841359787201e-05,0.154264448596515,0.0151185480949831,2.87725352421238e-05,1.6284135979104e-05,1.62841359791045e-05,0.000423055384560533,1.62841359791041e-05,0.00224520667909544,1.62841359791024e-05,exper0_location_24
0.000206099290982415,1.62841359791045e-05,0.0221379527905325,0.0132846148344598,0.00380887149667583,0.0747210075582717,0.0151115175562899,1.62841359791041e-05,0.0489820678916045,1.62841359791203e-05,0.049588036471458,1.62841359791042e-05,0.0124554152778904,0.00783798073010981,1.62841359791076e-05,0.0493883605359826,0.0360519390954058,0.00837184466321108,0.289069316081189,0.0876436073395842,0.0188444423349049,0.0175653502898387,0.103313199609946,1.62841359791074e-05,1.62841359791043e-05,1.62841359791022e-05,1.91893240773863e-05,1.62841359791105e-05,0.0346276202663195,1.62841359791057e-05,1.62841359791049e-05,1.62841359791045e-05,1.62841359791057e-05,1.62841359791046e-05,1.62841359791007e-05,1.62841359791052e-05,1.62841359791034e-05,0.00734291546573111,1.62841359791061e-05,1.62841359814216e-05,0.0379497256336378,0.0204931044051743,0.00497822606252708,1.62841359791035e-05,0.000416389108844837,0.00973422648150778,1.62841359791046e-05,0.0115897726177223,1.62841359791008e-05,exper0_location_25
