,q05_spot_factorsAstro_AMY,q05_spot_factorsAstro_AMY_CTX,q05_spot_factorsAstro_CTX,q05_spot_factorsAstro_HPC,q05_spot_factorsAstro_HYPO,q05_spot_factorsAstro_THAL_lat,q05_spot_factorsAstro_THAL_med,q05_spot_factorsAstro_WM,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_CA1,q05_spot_factorsExt_Hpc_CA3,q05_spot_factorsExt_Hpc_DG1,q05_spot_factorsExt_Hpc_DG2,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
exper0_location_10,2.0710060198325664e-05,1.3706595473195195e-05,1.9593722026911567e-05,0.002596445055678487,2.4654928984091382e-05,2.1849578570254383e-05,5.1919716861448256e-05,1.7492629467597002e-05,2.612794020251386e-07,1.218953332227102e-06,1.0328890857635997e-05,1.279237025642033e-07,2.1731680419634358e-07,2.2175025975457173e-07,3.3856111087970935e-07,2.920993097177416e-07,4.5008701135884625e-06,9.086386256740298e-07,4.4144680373392485e-07,9.872243147412974e-08,7.162667856164262e-07,1.2509903854152072e-06,3.105165802708143e-07,0.0018743308377452196,3.60157953309681e-06,2.7750862727771166e-07,4.066887854037305e-07,2.895901971555759e-07,1.9503553971844667e-06,1.0050275989215152e-06,1.688267545318922e-07,1.3363221626150335e-06,0.0026419990696012973,5.449630094744861e-07,3.9792295893903427e-07,3.8276013469840114e-07,5.514108124771155e-07,1.250155946763698e-06,1.153809358811486e-06,4.233791486285554e-07,1.868648178060539e-06,5.275925514069968e-06,5.2219495728422775e-06,6.0753854313588824e-06,5.263197522253904e-07,3.61498146617123e-07,1.4998453423231695e-06,4.129315811951528e-06,4.4759847514797e-05
exper0_location_11,6.142328475107207e-05,1.0230740645056358e-05,1.0222370701740148e-05,3.155029262416065e-05,7.023444304650183e-05,1.959951459866716e-05,2.787632101899362e-05,0.001172607793705538,2.338841170512751e-06,2.693055239433306e-06,6.247471060305544e-06,6.486341840172827e-06,5.260366606307798e-06,1.3818243814966991e-06,3.897595274793275e-06,1.40483090831367e-06,3.296426211818471e-06,4.606091920322797e-06,1.5348165334216903e-06,2.1854365058970876e-06,1.3995904623698153e-06,3.884987090714276e-05,4.849543415730295e-07,2.000757615405746e-06,3.3399815038137608e-06,1.4500932138616919e-06,2.8642620122809605e-06,7.837852876946273e-07,5.3318020945880565e-06,9.808873414840492e-07,1.2106434860470472e-05,1.4783391804940042e-06,4.203007142677962e-06,7.848382040265279e-07,7.867565869901227e-07,1.6144945504947827e-06,3.6980021747012873e-07,0.03731206990778446,4.7773428923392204e-05,3.849731854188576e-06,3.1098908834792383e-06,3.3742087907739915e-05,0.0001358448716928251,0.00036270927230361847,1.7930968533619306e-05,0.02416495466604829,2.4014998416532767e-06,7.659945049454109e-06,0.00018681273504626006
exper0_location_12,1.9137293384119404e-05,1.6840405896800804e-05,1.909896691358881e-05,1.9044239525101148e-05,3.2837990511325193e-05,2.0912158743158215e-05,2.786120030577877e-05,6.433456219383516e-05,0.010969332093372941,0.04201219901442528,4.488686522563512e-06,7.952435544211766e-06,1.786010452633491e-05,4.170123647782021e-05,5.845647319802084e-05,3.08649250655435e-06,3.708106214617146e-06,0.00010192353402089794,3.320217922464508e-06,1.623199750611093e-06,3.897239128036745e-06,0.03252981100231409,6.192837599883206e-06,1.243794349647942e-06,1.341109293662157e-06,4.779310097546841e-06,6.366596262523673e-05,6.674389328509278e-06,1.3294962172949454e-05,1.1697372337948764e-05,3.5791297250398206e-06,7.472260290342093e-06,2.323195406006562e-06,0.0002675122712389566,3.220234812033596e-05,2.705636698010494e-05,3.943954538954131e-06,5.124865197103645e-06,2.109779015881941e-05,3.120332564776618e-06,0.013038239907473326,6.195803689479362e-05,0.0003609493738622405,0.0011561897583305836,3.25557506585028e-05,0.04692145101726055,4.7049859676917547e-05,0.00017671780515229332,0.0005643883458105848
exper0_location_13,1.6854101340868512e-05,1.200641895593435e-05,1.5854048342589522e-05,1.7063411632989304e-05,1.530393601569813e-05,1.6901053277251778e-05,2.004209345614072e-05,7.573679213237484e-05,2.584871917861165e-05,0.12983339205384256,2.78954664736375e-06,3.974894684688479e-06,3.879647738358471e-06,1.269105187020614e-05,2.3039497227728135e-05,7.879827489887249e-06,1.2852066902269145e-05,8.805120851320681e-05,1.050008972924843e-05,4.566119105220424e-06,1.4589959118893602e-05,0.15899388790130614,2.719837320910301e-05,1.1710865351233226e-06,1.348442657445048e-06,1.152535918436115e-06,1.2080909937139949e-05,9.933024102792843e-07,4.07101815653732e-06,4.435750338416256e-06,1.4815003964940844e-06,5.443461418508377e-06,1.6587291213454592e-06,1.1181965555806528e-05,1.115712975661154e-05,6.933413555998414e-06,1.1319635916606784e-06,1.8860143200072344e-06,2.11455493399626e-06,2.0098572349525056e-06,2.9311696039258095e-06,0.0001614096938283183,2.5983423802244944e-05,0.00011939694340981078,5.545590101974086e-06,0.057637220621109014,0.02012469032779336,0.0031709471018984917,0.001238288771128282
exper0_location_14,1.3776425157630002e-05,1.2747233222398791e-05,9.801454507396557e-06,1.2937311657879036e-05,1.674297800491331e-05,1.744065266393591e-05,1.8917119086836463e-05,4.174289679212962e-05,0.02675582645460963,4.1455488462815994e-05,1.5893908584985184e-05,1.1375863732610015e-05,1.0418599367767456e-05,7.771530181344133e-05,5.408751676441171e-05,1.0126695678991382e-05,4.500323689171637e-06,0.07230531238019466,1.616975117713082e-06,5.499302915268346e-06,1.84907614311669e-05,0.16549542024731634,0.00012111727482988499,2.4995189505716556e-06,3.558128503300395e-06,1.4188154636940454e-06,1.1464413455541948e-05,1.602410543455335e-06,4.254925420354994e-06,3.607638086577936e-06,1.457793422332543e-06,4.4025342731401915e-06,2.1423015937216403e-06,1.6646963740640788e-05,2.079051537293708e-05,2.8356294660625284e-05,1.6974792686141883e-06,1.9812003642982753e-06,8.822835127375583e-07,2.4267042590508943e-06,9.76708802227222e-06,9.458010317757726e-05,3.085653643211117e-05,0.0002651946240803227,6.171055429149419e-06,0.0884367823600769,2.644513460836606e-05,8.662376749271061e-05,0.0011600484605878592
exper0_location_15,4.35402305356547e-06,5.620222941615794e-06,4.979413074579498e-06,6.766304522898281e-06,5.790290788354469e-06,5.006799869988755e-06,9.380657365909428e-06,1.4499458029604283e-05,0.009562922129407524,1.2200176570331678e-05,1.362918328595697e-06,9.591503413730607e-07,6.754724182655991e-07,1.6959771357960565e-06,4.283117846171081e-06,1.4953917570892374e-06,1.273193379347504e-06,1.352920126009849e-05,7.941124721355664e-07,6.240846659011368e-07,3.819125674908719e-06,0.11520602256059646,2.1588515210169136e-06,4.317211477200545e-07,9.63022557698423e-07,1.0085827511829847e-06,1.400784221914364e-05,1.0562991860751938e-06,3.8165669934642215e-06,2.068253354536864e-06,7.211639200477293e-07,4.31593193752633e-06,1.1131487610782643e-06,7.272826860571513e-06,6.21915396550321e-06,8.75487644407258e-06,9.253588757474063e-07,6.3343634337798e-07,1.2810093153348134e-06,2.667593889782438e-06,1.1488296138395527e-06,0.00014130424096947536,1.5759223970235325e-05,6.638710365223232e-05,2.1296131876624717e-06,0.05290213376283646,0.12286042533814907,0.00024569473171141,0.0001499313111708034
exper0_location_16,0.0001686180832621176,0.0003855276372632943,0.00010406560249975882,0.00015587751768180168,3.195871395291761e-05,4.2829954145418016e-05,7.839958125259728e-05,0.00017769898695405573,5.1897180492233025e-05,5.607725106528961e-05,6.493814862551517e-06,8.06465577625204e-06,0.056531642191112036,8.728794346097856e-05,5.3134073459659704e-05,9.789398200155118e-06,4.581095572575578e-06,8.343308363691904e-05,3.882027931467748e-06,3.7898669916103246e-06,2.1592909524770222e-05,0.057122503966093065,9.804218643694183e-06,1.8119454637144374e-06,1.8949477919250058e-06,1.306895529751273e-06,1.0407274021417835e-05,1.4191277557529247e-06,4.930906993649843e-06,3.3341498806294116e-06,5.505916533365962e-06,1.0211056951447972e-05,3.5541074339562334e-06,1.1424305239415845e-05,8.814119928501897e-06,9.500693113295711e-06,1.1115023085039867e-06,1.1293323268546377e-06,1.5585680330332255e-06,1.6172924006241374e-06,5.415025716501987e-05,0.00015562524567940274,0.0015747584286145866,0.00031996962061384696,4.667432608584932e-06,0.09207014665007592,0.000381963090330828,0.00042800025985343385,0.0007653759384993464
exper0_location_17,5.3566321548714774e-05,4.847302261623554e-05,5.105327509227209e-05,5.127331605763175e-05,2.7476271588966488e-05,2.754438319243491e-05,3.376955937710591e-05,9.204977977788076e-05,0.047503750398755075,0.012511811964213849,2.191551368468936e-06,2.993208624957333e-06,3.8695663988619344e-06,7.445758569701866e-06,7.122643478396641e-06,4.207729557492712e-06,3.747153425592842e-06,2.8872989332739966e-05,1.5047698298076285e-06,2.2463210370915477e-06,7.595031433993427e-06,0.05166180543601513,9.866858454188333e-06,6.879021583472423e-07,8.256716142795996e-07,1.1548723762189183e-06,3.307670112917549e-06,1.6763900646310505e-06,5.467752885124356e-06,2.0070074810973892e-06,9.586634490688084e-07,5.3259458809407085e-06,3.661904406726535e-06,5.37496939614357e-06,3.2603147587906277e-06,1.760022161079178e-06,1.8442508348925913e-06,8.564884183215326e-07,5.5368170251313125e-06,1.7823332314037544e-06,4.292927060305374e-05,0.00013499849956133403,3.243793162255315e-05,0.10234761573374271,2.0278856754885056e-05,0.006089423107914627,0.0008414458861807361,5.140914436196909e-05,0.00029885612748330463
exper0_location_18,0.00014473151968559249,0.00020384197050589138,0.00010771353299787734,9.503636683803052e-05,0.00015014458695077336,6.41520724457223e-05,0.00013313211456988938,0.003998867073096335,5.324104968167376e-05,1.800490426830948e-05,3.951170015170646e-06,1.0054942322312854e-05,7.309601346605633e-06,5.20288976986194e-05,5.7573928643250845e-05,1.3031063645030372e-05,4.915290105600435e-06,0.00037781053688377145,6.15896165072627e-06,4.10831216868246e-05,2.275733968417626e-05,0.17833939492702483,1.4839852519799024e-05,9.661887634138112e-06,5.024784331908449e-06,3.806406675721519e-06,2.6825481927517107e-05,3.958419006266922e-06,1.6560020048927983e-05,1.4533801413563199e-05,4.356115914561088e-06,3.3089072894654235e-05,5.824120535180555e-06,3.605133406381356e-05,7.1272967261393205e-06,7.2917707029773736e-06,0.00010077784791064915,8.41144219521084e-06,3.8486976336571395e-06,4.796658549821587e-06,7.210840703919531e-05,0.05470494646579027,0.003701375529635698,0.0021460153395310043,1.9599351981014478e-05,0.0008260816859547049,5.364187727536774e-05,0.00018881400392274373,0.0010379402141552417
exper0_location_19,0.006058674654923379,0.0004836968917516062,0.0035077558248303832,0.00261133536696434,0.0008072207507211715,0.00027085888868896293,0.0006247082899790257,0.0004793152445927263,0.000745792334782891,3.5880006544175556e-05,0.00024964975018519907,1.4352354855873273e-05,4.055059689562768e-05,0.00017927143853739837,0.00018898851412814112,9.664743010944221e-05,0.000117381536620087,0.03946653418242932,2.7162107562617167e-05,6.747517613803211e-06,3.2277552236337215e-05,0.0003205923829227686,0.04459810964763165,3.561543439900561e-06,5.484761709340092e-06,6.2960403965917075e-06,3.8645180211460683e-05,2.4640600895509123e-05,0.0001311284810071811,5.4074806030257605e-05,9.625602569940385e-06,0.0001607413578312844,1.683448226685869e-05,6.210864885360933e-05,1.7352606482745615e-05,3.818153636530041e-05,8.149056775437202e-05,1.4676071577923721e-05,3.189299695804948e-05,4.112696587981191e-05,3.426960356591736e-05,0.0012900764879304916,8.959952247096225e-05,0.0005780616076663137,2.0028378276037988e-05,1.5484375126106897e-05,0.00013893543218728157,0.00024932351807365193,0.0014287628466263414
exper0_location_20,0.00040466292994096876,0.0002103746468492318,0.00020036486603203232,0.0010348890908062458,0.00046609551209257915,0.023005925212055446,0.0020237619988620285,0.0010920278204139323,2.0075624615856216e-05,3.17978965540533e-05,1.4881331389915431e-05,1.3765627227257942e-05,1.3042493765169637e-05,0.00015944537808536554,0.00010141303537238854,0.01829711375758052,4.320184343669098e-05,4.682730050262762e-05,4.4765688835468614e-05,6.770497134311883e-06,2.0549847067741212e-05,0.1456437781453133,0.00012247071899764708,9.437752714802627e-06,5.14160635702865e-06,6.9121997739785005e-06,1.5989407529559685e-05,6.145938891677361e-06,2.2833053571957864e-05,5.5523938272017405e-06,8.155754949257244e-06,7.085712081789098e-06,3.1758622753841337e-06,2.4170773667719916e-05,1.2866919814769063e-05,8.606894953118173e-05,3.42421877576271e-05,5.467942128234427e-06,5.540935740100395e-06,6.449228976634913e-06,0.00036762307718163356,0.0011768783442676067,0.0005510873801540584,0.0003831900874502025,0.00011379106981621589,4.943457988701994e-05,0.0033827099949121477,0.0022200190112926068,0.002990061917807907
exper0_location_21,0.0009047674568137154,0.0002140238037100062,0.40388480275869365,0.0009672602260252461,0.0005195814388571307,0.09947999678552151,0.0004827818178455346,0.0013451435195747765,2.7889322723240183e-06,3.790649986967765e-06,6.75964889524039e-05,7.397658282570774e-06,4.059293337377313e-06,6.870476900076029e-05,8.74602254043566e-05,0.038726771436631675,2.1070126786071344e-05,0.11303267702460289,7.539295802416746e-06,2.9916841185695376e-06,1.9492933643050495e-05,0.07144844755530358,1.091809549507161e-05,1.6642682908241114e-06,1.1867939463172662e-06,2.2814783960711792e-06,4.907438119516883e-06,2.44189899376579e-06,4.249561970937066e-06,4.318797823543718e-06,3.825262865575496e-06,3.1689122579336986e-06,3.6339407870400468e-06,1.5065644038259054e-05,5.9267922097205885e-06,6.664103739240091e-06,2.313391007646715e-06,3.3924374974958483e-06,3.2374884767705226e-06,6.603504562008312e-06,2.703894051592215e-05,0.0009593065071385355,5.74060690269107e-05,0.00020300765463616697,1.0465550803928637e-05,1.4336833373818083e-05,3.088111443503294e-05,7.63584041123977e-05,0.0024387329583987595
