Astro_AMY,Astro_AMY_CTX,Astro_CTX,Astro_HPC,Astro_HYPO,Astro_THAL_lat,Astro_THAL_med,Astro_WM,Ext_Amy_1,Ext_Amy_2,Ext_ClauPyr,Ext_Hpc_CA1,Ext_Hpc_CA3,Ext_Hpc_DG1,Ext_Hpc_DG2,Ext_L5_1,Ext_L5_2,Ext_L6,Ext_L6B,Ext_L23,Ext_L25,Ext_L56,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Ext_Unk_3,Inh_1,Inh_2,Inh_3,Inh_4,Inh_5,Inh_6,Inh_Lamp5,Inh_Meis2_1,Inh_Meis2_2,Inh_Meis2_3,Inh_Meis2_4,Inh_Pvalb,Inh_Sst,Inh_Vip,LowQ_2,Micro,Nb_1,Nb_2,OPC_1,OPC_2,Oligo_1,Oligo_2,Unk_1,spot
0.0577184071871404,0.113246282062132,2.32630513986803e-05,0.0385099178241156,2.32630513987212e-05,2.32630513987206e-05,2.32630513987206e-05,0.0326989579203991,2.32630513987335e-05,2.3263051398757e-05,0.0574680157419116,2.32630513987044e-05,2.32630513987518e-05,2.32630513986484e-05,2.3263051398722e-05,2.32630513987114e-05,2.32630513987262e-05,2.32630513986869e-05,2.32630513985998e-05,2.32630513986515e-05,2.49430540841288e-05,2.32630513987866e-05,2.32630513986422e-05,3.36743024070435e-05,2.32630514418421e-05,2.32630513987209e-05,2.32630513987331e-05,2.32630513987192e-05,2.32630513987036e-05,2.32630513987e-05,2.32630513987329e-05,2.32630513987839e-05,0.020743913657802,2.326305139875e-05,2.32630513987145e-05,2.32630513987839e-05,2.32630513987183e-05,0.0126769857862549,2.32630513987161e-05,2.32630513987116e-05,2.32630513987054e-05,2.32630513987206e-05,2.32630513987205e-05,0.017231019124356,2.32630515850845e-05,2.32630513987183e-05,0.00867814017388198,2.32630513987247e-05,0.546019766323153,exper0_location_10
0.101944315762322,2.32630513987189e-05,2.32630513987226e-05,2.32630513987202e-05,2.32630513987215e-05,2.3263051398758e-05,2.32630513987206e-05,0.0476200755762172,0.00838372547146233,2.32630513987335e-05,0.0171351764318066,2.32630513987254e-05,2.32630513987289e-05,2.32630513987199e-05,2.32630513987246e-05,2.3263051398714e-05,3.34722617813922e-05,2.32630513986621e-05,2.32630513987038e-05,2.32630513987197e-05,2.32630513987306e-05,2.32630513987205e-05,2.32630513987366e-05,2.32630513986773e-05,2.32630513987468e-05,2.32630513987197e-05,2.32630513986972e-05,2.32630513987306e-05,2.32630513987141e-05,2.32630513985577e-05,0.0132996545364447,2.32630513987161e-05,2.32630513987316e-05,2.32630513987453e-05,2.32630513987246e-05,2.32630514355018e-05,2.32630513987141e-05,0.0954788439684394,0.00587646674634789,2.32630513987182e-05,2.32630513987218e-05,2.32630513987201e-05,2.32630513987187e-05,0.049204090753817,2.32630513987206e-05,0.0366913796610571,2.32630513987243e-05,2.32630513987151e-05,0.537706189256369,exper0_location_11
0.0349060396005357,0.00899816695671737,1.6284135979106e-05,1.62841359791059e-05,1.62841359791044e-05,1.62841359790902e-05,1.62841359791073e-05,0.0365431776520669,0.0193035229740095,0.0538788271951067,1.62841359791166e-05,1.62841359791055e-05,1.62841359791081e-05,1.62841359791094e-05,1.62841359791102e-05,1.62841359790989e-05,1.62841359791112e-05,1.62841359791163e-05,1.62841359790782e-05,1.62841359790606e-05,1.6284135979094e-05,1.62841359791098e-05,1.62841359791572e-05,1.62841359791178e-05,1.62841359790954e-05,1.62841359791096e-05,1.62841359790765e-05,1.62841359790847e-05,1.62841359791127e-05,1.62841359790374e-05,1.62841359791074e-05,1.62841359790977e-05,1.62841359790923e-05,0.0176225717308311,1.62841359791111e-05,1.62841359791026e-05,1.62841359791064e-05,1.62841359791052e-05,0.00513709870907244,1.62841359790884e-05,0.0209967505827077,1.62841359791045e-05,0.0185349289555032,0.0508971839773356,0.0244605447118719,0.0344611767617456,0.00769787761807763,1.62841359791012e-05,0.585876694882106,exper0_location_12
1.62841359791045e-05,0.0348891984093544,1.62841359791134e-05,0.0100993890567442,1.62841359791039e-05,1.62841359791023e-05,1.62841359791089e-05,0.0354417343161661,0.057768269478533,0.172272742480102,1.6284135979087e-05,1.62841359791102e-05,1.62841359791151e-05,1.62841359791149e-05,1.62841359791279e-05,1.62841359790966e-05,1.6284135979099e-05,1.62841359791033e-05,1.62841359502244e-05,1.62841359791014e-05,1.62841359791014e-05,5.24484127189713e-05,1.62841359791307e-05,1.62841359790872e-05,1.62841359791058e-05,1.6284135979099e-05,1.62841359791066e-05,1.62841359790834e-05,1.62841359791046e-05,1.62841359791075e-05,1.62841359791007e-05,1.62841359791044e-05,1.62841359791101e-05,1.62841359790992e-05,0.000424973656481222,1.62841359791162e-05,1.62841359791164e-05,1.62841359791071e-05,1.62841359791261e-05,1.62841359791036e-05,1.62841359790945e-05,0.00335563749552058,1.62841359791058e-05,0.00925200186136532,1.62841359791052e-05,0.0347976722418417,0.0427964280945018,1.62841359791035e-05,0.564053613170906,exper0_location_13
0.01794978000477,1.62841359791072e-05,1.62841359791033e-05,1.62841359791041e-05,0.000488296038388472,1.62841359791045e-05,1.62841359791041e-05,0.0416418893889126,0.0421386054482969,0.0258331394065041,0.0164070649299501,1.62841359791058e-05,1.97778357217799e-05,1.62841359791049e-05,1.62841359791036e-05,1.62841359791155e-05,1.62841359791065e-05,1.62841359790867e-05,0.0250601785953525,1.6284135979089e-05,1.6284135979113e-05,0.0214780996860049,0.048498883771443,1.62841359791049e-05,1.62841359791093e-05,1.62841359791079e-05,1.62841359791068e-05,1.62841359791147e-05,1.62841359790823e-05,1.62841359790876e-05,1.62841359791046e-05,1.62841359791061e-05,1.62841359791033e-05,1.6284135979099e-05,0.045165857623523,1.62841359790992e-05,1.62841359791102e-05,1.62841359790879e-05,1.62841359791098e-05,1.62841359791085e-05,1.62841359791052e-05,0.00294773241531304,1.62841359791058e-05,0.0326235967229456,1.62841359791044e-05,0.0660696718443503,1.8029912423843e-05,0.00287741833886667,0.577811753013477,exper0_location_14
0.0451086360378299,0.0182643426829212,2.3263051398716e-05,2.32630513987207e-05,2.32630513987207e-05,2.32630513987353e-05,2.32630513987181e-05,2.32630513987209e-05,0.0726527355726946,0.0615116219759631,2.3263051398721e-05,2.32630513987241e-05,2.3263051398723e-05,2.32630513987192e-05,2.32630513987474e-05,2.32630513986871e-05,2.32630513987382e-05,2.32630513987245e-05,0.0784283362030327,2.3263051398708e-05,2.32630513987294e-05,2.68076825615883e-05,2.32630513987201e-05,2.3263051398693e-05,2.32630513987152e-05,0.00194555137245019,0.00665384608589597,2.32630513987296e-05,2.3263051398688e-05,2.32630513988184e-05,2.32630513987129e-05,2.32630513987199e-05,2.3263051398716e-05,2.32630513987184e-05,0.0159830682281576,2.3263051398767e-05,2.32630513987371e-05,2.32630513987161e-05,2.32630513987467e-05,2.32630513987207e-05,2.32630513987276e-05,0.00526464495877297,2.32630513987209e-05,0.0143448298942273,2.32630513987294e-05,0.0451262456523875,0.103562043477928,0.000997915589131744,0.465505113092182,exper0_location_15
2.32630513987207e-05,0.0645861142465861,0.00407706073969408,2.32630513987172e-05,2.32630513987207e-05,2.32630513987205e-05,2.326305139872e-05,0.0290442246756747,0.00975139097458212,0.107377634523562,2.32630513987205e-05,2.32630513987194e-05,0.037255846859961,2.32630513987145e-05,2.32630513987093e-05,2.32630513987431e-05,2.32630513987076e-05,3.32781572821887e-05,0.00540221908257399,2.32630513987284e-05,2.32630513987144e-05,3.07388146322366e-05,2.326305139872e-05,2.3263051398723e-05,2.32630513987439e-05,2.32630513987217e-05,2.32630513987251e-05,2.32630513986994e-05,2.32630513987157e-05,2.32630513987125e-05,2.32630513987159e-05,2.32630513987208e-05,2.32630513987212e-05,2.32630513987175e-05,2.3263051398716e-05,2.32630513987398e-05,2.32630513987195e-05,2.3263051398716e-05,2.32630513987152e-05,2.32630513987251e-05,2.32630513987181e-05,0.00924379042078715,0.0104775405467996,0.0380562494232507,2.32630513987206e-05,0.0647776656947156,2.36015203657263e-05,0.014795880902785,0.537159013137078,exper0_location_16
0.0353029524515206,0.020112349683343,2.32630513987224e-05,2.32630513987208e-05,0.00460525181856555,2.32630513987206e-05,2.32630513987215e-05,0.0185517221068679,0.0821604875330455,0.0534843203105534,2.32630513987193e-05,2.32630513987188e-05,2.32630513987183e-05,2.3263051398716e-05,2.32630513987199e-05,2.32630513987228e-05,2.32630513987214e-05,2.32630513986992e-05,0.046214308514747,2.32630513987232e-05,2.32630513987156e-05,3.6760856581904e-05,2.32630513987453e-05,2.32630513987243e-05,2.32630513987183e-05,2.32630513987407e-05,2.3263051398718e-05,2.32630513987089e-05,2.32630513987253e-05,2.3263051398701e-05,2.3263051398721e-05,2.32630513987207e-05,2.32630513987247e-05,2.32630513987172e-05,2.32630513987228e-05,2.32630513986994e-05,2.32630513987271e-05,2.32630513987122e-05,2.4303196819439e-05,2.32630513987229e-05,0.00770034094134606,0.0071494871402208,2.32630513987215e-05,0.0537842061250948,0.0132335314295087,0.0221279443238941,0.00600249068022632,2.32630513987201e-05,0.562796426749097,exper0_location_17
0.0381136139502401,2.32630513987206e-05,2.32630513987204e-05,2.32630513987208e-05,0.0340811867261595,2.32630513987203e-05,2.32630513987207e-05,0.0577258491358654,0.0362474439429482,0.00258255610961952,2.32630513987226e-05,2.32630513987228e-05,2.32630513987215e-05,2.32630513987339e-05,2.32630513987217e-05,2.3263051398728e-05,2.32630513987129e-05,2.32630513987187e-05,0.051404736186656,2.32630513987116e-05,2.3263051398722e-05,0.0326123926623303,2.35901416405491e-05,2.32630513987209e-05,2.32630513987175e-05,2.32630513987159e-05,2.4425806452431e-05,2.3263051398719e-05,2.32630513987188e-05,2.32630513987589e-05,2.32630513987251e-05,0.00583101500111783,0.00173292844432202,2.32630513987179e-05,2.72955241562709e-05,2.3263051398724e-05,0.0395215040142315,2.32630513987101e-05,2.32630513987128e-05,2.3263051398723e-05,2.32630513987198e-05,0.00863612368726719,0.0188325341254194,0.0515631015428943,2.32630513987183e-05,0.0227683772278532,2.32630513987206e-05,2.326305139872e-05,0.515499048449672,exper0_location_18
0.0343736575969466,0.0545536096376972,1.62841359791044e-05,1.74717204524921e-05,0.0384317714381584,1.62841359791043e-05,0.0120210973395344,0.0430169794211258,0.0341165324994085,1.62841359791058e-05,0.00976424650537571,1.62841359791054e-05,1.62841359791053e-05,1.6284135979112e-05,0.00825948869130883,1.62841359791102e-05,1.62841359791013e-05,1.62841359791063e-05,1.62841359108163e-05,1.62841359791069e-05,2.26855298816725e-05,1.62841359791053e-05,0.0200431840429248,1.62841359791045e-05,1.6284135979101e-05,1.62841359790979e-05,1.62841359790885e-05,0.0563371090531261,1.62841359791019e-05,6.95628335659762e-05,1.62841359790913e-05,0.00277401670606084,1.62841359791064e-05,1.62841359791001e-05,1.62841359791021e-05,1.62841359790837e-05,0.0149872688603233,1.62841359791209e-05,1.62841359790962e-05,1.62841359791135e-05,1.6284135979107e-05,0.0126864429035549,1.62841359791048e-05,0.0258621568108801,1.62841359791038e-05,1.6284135979104e-05,0.00725701186604919,0.00268357271764836,0.568507844497702,exper0_location_19
1.62841359791058e-05,1.6284135979104e-05,1.62841359791049e-05,0.0249183760637552,0.033306496880273,1.62841359791045e-05,0.0380311130266604,0.0617249919689566,1.62841359791037e-05,1.62841359791051e-05,1.62841359791072e-05,1.62841359791051e-05,1.6284135979101e-05,1.62841359791027e-05,1.62841359791046e-05,1.62841359791078e-05,1.62841359791039e-05,1.62841359790973e-05,0.0328742595696916,0.0265059103066714,1.62841359791032e-05,1.62841359791112e-05,0.00255544117188616,1.62841359791029e-05,1.62841359790733e-05,1.62841359790955e-05,1.62841359791053e-05,1.62841359790957e-05,1.62841359790836e-05,1.62841359791081e-05,1.77485889908301e-05,1.62841359791118e-05,1.62841359791091e-05,1.62841359791039e-05,1.62841359791025e-05,1.62841359790935e-05,0.0188895517893561,1.62841359790995e-05,1.62841359791246e-05,1.62841359790978e-05,0.00321411143398218,0.0253924427534326,0.0245425147819216,0.0149261024465436,0.0245198250142136,1.62841359791049e-05,0.0102283243359056,1.62841359791044e-05,0.609419449969187,exper0_location_20
0.0122363574962848,1.62841359791028e-05,0.0503890483563086,0.0220375008443108,0.00338718980714872,0.0683871346661997,0.0517801499900972,0.0474000895838575,1.62841359791033e-05,1.62841359791194e-05,1.62841359791041e-05,1.62841359791054e-05,1.62841359791105e-05,1.70694565823068e-05,1.62841359791109e-05,1.62841359791027e-05,1.62841359790887e-05,1.62841359791024e-05,0.048980056479478,0.0933440671481568,0.00216039300018237,1.82409772121653e-05,1.62841359791026e-05,1.62841359791162e-05,1.62841359790366e-05,1.62841359790997e-05,1.62841359791166e-05,1.62841359790888e-05,1.62841359791007e-05,1.62841359790847e-05,1.62841359791044e-05,1.62841359790993e-05,1.62841359791038e-05,1.6284135979099e-05,1.62841359791064e-05,1.62841359790772e-05,1.62841359790932e-05,1.6284135979106e-05,1.62841359791015e-05,1.62841359790986e-05,2.29339780439837e-05,0.0164160121279204,1.62841359791052e-05,0.000402286397399794,1.62841359791039e-05,1.6284135979103e-05,0.00836326581270007,1.62841359791091e-05,0.539104527047013,exper0_location_21
0.00654670526584916,0.0300118573479763,0.0238470660915174,1.62841359791039e-05,0.0535505248081591,0.0783188946833193,0.0111154014219247,0.042972959947684,1.62841359791164e-05,1.62841359791075e-05,3.84155772621816e-05,1.62841359791053e-05,0.00473485903631052,1.62841359791028e-05,1.62841359791038e-05,1.62841359790862e-05,1.62841359790876e-05,1.62841359790853e-05,0.110055948916606,1.62841359791244e-05,1.62841359791041e-05,0.0589518223951338,1.62841359791085e-05,1.62841359791107e-05,1.62841359790958e-05,1.62841359791096e-05,1.62841359791204e-05,1.62841359791048e-05,1.62841359790743e-05,1.62841359791013e-05,1.62841359791023e-05,1.62841359790984e-05,1.62841359791096e-05,1.62841359791155e-05,1.62841359791006e-05,1.62841359790832e-05,1.62841359791039e-05,1.62841359791034e-05,1.62841359790872e-05,1.62841359790972e-05,1.62841359791087e-05,0.0303842909275199,1.62841359791032e-05,0.0159259358952761,0.0049877773057511,1.62841359791044e-05,0.00516821311340691,1.6284135979097e-05,0.479613027115684,exper0_location_22
0.000104251645500452,0.0332954485984908,1.62841359791032e-05,1.6284135979103e-05,0.0231453792816885,0.0370126615447699,0.0584253342240855,0.0351876274317951,1.68797859131508e-05,2.525984735458e-05,1.62841359791054e-05,1.6284135979103e-05,1.62841359790993e-05,1.62841359791032e-05,1.62841359791046e-05,1.6284135979105e-05,1.62841359791022e-05,1.62841359790985e-05,0.0594223323343438,0.00284681479790326,1.62841359790982e-05,0.000156446855965394,0.081332428590883,1.62841359791073e-05,1.62841359791032e-05,1.62841359791064e-05,1.62841359790908e-05,1.62841359790994e-05,1.62841359791115e-05,1.62841359791093e-05,1.62841359791042e-05,0.000764875159558145,1.62841359791043e-05,0.00155029545307665,1.62841359791102e-05,1.628413597912e-05,1.62841359791038e-05,1.62841359791047e-05,1.98877343996223e-05,1.62841359791005e-05,0.00951535566900838,0.0193859635549535,0.00661475001337491,0.000528942503520364,1.62841359791033e-05,1.62841359791046e-05,0.0254896246978276,1.6284135979105e-05,0.570550521486682,exper0_location_23
0.0222529984570934,0.029212979224444,2.873362278035e-05,1.62841359791034e-05,0.0246572274142373,0.0767254652446214,0.0213177316223592,0.0203765192462456,0.00863981279696057,1.62841359791e-05,1.62841359791044e-05,1.62841359791051e-05,1.62841359791045e-05,1.6284135979097e-05,1.6284135979103e-05,1.62841359790978e-05,1.62841359791001e-05,1.62841359791067e-05,1.62841359791035e-05,0.0351695858031622,1.62841359791045e-05,0.00639156194360504,0.00211879211530549,1.62841359791004e-05,1.62841359790931e-05,1.6284135979097e-05,1.62841359791058e-05,1.62841359790953e-05,1.62841359791736e-05,1.62841359791067e-05,1.62841359791109e-05,1.62841359790993e-05,1.62841359791018e-05,1.62841359791013e-05,1.62841359791083e-05,1.6284135979151e-05,1.6284135979106e-05,1.6284135979091e-05,1.62841359791044e-05,1.62841359790922e-05,0.092618184810422,0.0303969782090765,1.62841359790995e-05,0.00551039522188081,1.62841359791044e-05,1.6284135979105e-05,0.00320709356322423,1.62841359791058e-05,0.553415881031781,exper0_location_24
