"","predicted.id","prediction.score.Ext_L25","prediction.score.Inh_6","prediction.score.Micro","prediction.score.Ext_Hpc_DG1","prediction.score.Oligo_2","prediction.score.Ext_Pir","prediction.score.Astro_HYPO","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Astro_THAL_med","prediction.score.Inh_2","prediction.score.Inh_Vip","prediction.score.Oligo_1","prediction.score.Ext_Thal_1","prediction.score.Inh_Sst","prediction.score.Ext_L6","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Inh_4","prediction.score.Inh_5","prediction.score.OPC_1","prediction.score.Ext_L23","prediction.score.LowQ_2","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_1","prediction.score.Unk_1","prediction.score.Astro_AMY","prediction.score.Inh_Meis2_4","prediction.score.Ext_L5_2","prediction.score.Nb_2","prediction.score.Inh_Pvalb","prediction.score.OPC_2","prediction.score.Astro_THAL_lat","prediction.score.Astro_HPC","prediction.score.Inh_Meis2_1","prediction.score.Inh_Lamp5","prediction.score.Ext_ClauPyr","prediction.score.Inh_Meis2_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Amy_1","prediction.score.Ext_Thal_2","prediction.score.Astro_WM","prediction.score.Inh_3","prediction.score.Astro_CTX","prediction.score.Ext_Unk_3","prediction.score.Astro_AMY_CTX","prediction.score.Nb_1","prediction.score.Ext_L6B","prediction.score.max","spot"
"exper0_location_664","Ext_L6B",0,0.0732515129233589,0,0,0.172222787342327,0,0,0,0,0,0.00370347097140256,0,0,0,0,0,0,0,0.0242936743463186,0.0884753954143839,0,0,0.0753587172877446,0,0,0.0107788616424987,0,0,0,0,0,0,0,0,0,0,0,0,0.0754572949839359,0,0,0.186720321415744,0,0.0302099584475593,0,0.00616421624469822,0,0,0.253363788980028,0.253363788980028,"exper0_location_664"
"exper0_location_665","Ext_L5_1",0.00368104227431943,0,0,0,0.000493430943884277,0,0,0,0.0309655036622659,0,0,0,0,0.0835717211900475,0,0.107794060740986,0,0.528648928816486,0.0551443502916238,0,0,0,0,0,0,0.00395841471644232,0.0201294060727595,0,0,0,0,0,0,0,0,0,0,0,0,0.0219274295979912,0,0.0339994439984414,0,0,0,0,0,0,0.109686267694752,0.528648928816486,"exper0_location_665"
"exper0_location_666","Ext_Thal_2",0,0.0223431642964789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971971536644769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967937120337074,0,0,0,0,0,0,0,0.967937120337074,"exper0_location_666"
"exper0_location_667","Ext_L5_1",0.0215706266025113,0,0,0,0,0,0,0,0,0,0,0,0,0.282141777339044,0,0.0585647333110688,0,0.438480634508268,0,0,0,0,0.0267202670599345,0,0,0.00153602833651707,0.0133359414372239,0,0,0,0,0,0,0,0.0141847605197376,0,0,0,0,0,0,0.0801743385880591,0.0501827260931019,0.00101713799620849,0,0,0.0120910282083256,0,0,0.438480634508268,"exper0_location_667"
"exper0_location_668","Ext_Thal_2",0,0.00875443015163429,0,0.0364260558427592,0.00801659029996578,0,0,0.0843983477740458,0,0,0,0,0,0.0510452990083148,0,0.0275034176923671,0,0,0,0,0.00840606734301654,0,0,0,0,0.0108996798623409,0.0292940429438616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725948966400908,0,0.00930710268078614,0,0,0,0,0,0.725948966400908,"exper0_location_668"
"exper0_location_669","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013696176017824,0,0.0810314826821887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892107959111229,0,0.00361668265244752,0,0.00954769953631119,0,0,0,0.892107959111229,"exper0_location_669"
"exper0_location_670","Ext_Thal_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.768779211509589,0,0,0,0,0,0,0,0,0,0,0,0,0.00790709666253386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223313691827877,0,0,0,0,0,0,0,0.768779211509589,"exper0_location_670"
"exper0_location_671","Ext_Thal_2",0,0.00474872998243546,0,0,0,0,0,0,0,0,0,0,0,0.00894505040337555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986306219614189,0,0,0,0,0,0,0,0.986306219614189,"exper0_location_671"
"exper0_location_672","Ext_L23",0,0.0405196646834169,0,0.0467119829752693,0.214992578365595,0,0,0.139471511607822,0,0,0.0451400274674819,0,0,0,0,0.0633054946561935,0,0.0232009219943933,0,0.0232743217491393,0,0,0.21898009489498,0,0,0.012710299502628,0.0921616922620759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239575265337185,0.0337185311534177,0,0,0,0.0218553521538687,0,0.21898009489498,"exper0_location_672"
"exper0_location_673","Ext_Pir",0.0404164554010905,0,0,0,0,0.783336956775413,0,0.0198809741075593,0,0,0,0,0,0,0,0,0,0.0539392165981812,0,0,0,0,0.0180945170547857,0,0,0,0,0,0,0,0,0,0,0.00217740660976097,0,0,0,0,0,0.0774594419671919,0,0,0,0.00469503148601762,0,0,0,0,0,0.783336956775413,"exper0_location_673"
"exper0_location_674","Ext_Pir",0.0553481738487008,0,0,0,0,0.416702130852029,0,0.00105618435312129,0,0,0,0,0,0,0,0.151878379549844,0,0.128847735399371,0,0,0,0.0139247703897538,0.171186072006485,0,0,0,0.0201992437160637,0,0,0,0,0,0,0,0,0,0,0,0,0.0168833666470822,0,0,0,0,0,0,0,0.00417123832942953,0.0198027049081188,0.416702130852029,"exper0_location_674"
"exper0_location_675","OPC_2",0,0,0,0,0.00616503873797179,0,0,0,0.00163113948101248,0,0,0,0,0,0,0,0,0,0,0,0,0.0562103260067167,0,0,0,0.00501051235826187,0.00874065045034941,0,0,0,0,0,0.691612754376565,0,0,0.0459641992660401,0,0,0,0.184665379323083,0,0,0,0,0,0,0,0,0,0.691612754376565,"exper0_location_675"
"exper0_location_676","OPC_2",0,0,0,0,0,0.0960928791674466,0,0,0,0,0,0,0,0,0,0.0167762052756074,0,0,0.00421019159668423,0.00417136380679092,0,0.344164195670343,0,0,0,0.00721658774680097,0.0193267287180959,0,0,0,0,0,0.368249045318616,0,0,0,0,0,0.00396033038703975,0.113813261655564,0.00678908068454198,0,0,0.0152301299724683,0,0,0,0,0,0.368249045318616,"exper0_location_676"
"exper0_location_677","OPC_2",0,0,0,0,0.00804551313989368,0,0,0,0,0,0.00182513770486806,0,0,0,0,0.0117054703891226,0,0,0.0230261700704403,0.0103177164175993,0,0.108416581209891,0,0,0,0,0.00804893612850753,0,0,0,0,0,0.812565700618334,0,0,0,0,0,0,0.0130114628293371,0,0,0,0,0,0.00303731149200606,0,0,0,0.812565700618334,"exper0_location_677"
"exper0_location_678","Ext_Amy_2",0.0456000856049547,0,0,0,0.0113861570221436,0.156605995079428,0,0,0,0,0,0,0,0,0,0.0236846602068382,0,0,0.0678420115277184,0,0,0.0203188497473041,0.0712016751023066,0,0,0,0.0116561994351647,0,0,0,0,0,0.197136043395973,0,0,0,0,0,0.0529435386358358,0.297221547845308,0.0158918266583468,0,0,0,0,0,0,0,0.0285114097386792,0.297221547845308,"exper0_location_678"
"exper0_location_679","Ext_L23",0,0,0,0,0,0.0352667093441705,0,0,0,0,0,0,0,0,0,0,0,0.0544139208967152,0,0,0,0,0.630263843732254,0,0,0,0,0,0,0.081359029613478,0,0,0,0,0,0,0,0,0,0.198696496413382,0,0,0,0,0,0,0,0,0,0.630263843732254,"exper0_location_679"
"exper0_location_680","Ext_L5_1",0,0.0624628555163725,0,0,0.000472118371949374,0.105612720794955,0,0,0.0243840218726985,0,0,0,0,0,0,0.0638839851719201,0,0.479488262386403,0.131897962183839,0,0,0,0.00520041602394514,0,0,0.00333134437208602,0.0896035455192892,0,0,0,0,0,0,0,0,0,0,0,0,0.0336627677865423,0,0,0,0,0,0,0,0,0,0.479488262386403,"exper0_location_680"
"exper0_location_681","Ext_L56",0,0,0,0,0.00973992352473584,0.0953981823774456,0.0192349174040142,0,0,0.00842730592826701,0,0,0,0,0,0.129966705598245,0,0.0285749833940746,0.521630575360544,0,0,0,0.0443679023938453,0,0,0,0,0,0,0.0980248619907929,0,0,0,0.00431522600555337,0,0,0,0,0,0.0129793440312126,0,0,0,0,0,0,0,0,0.0273400719912698,0.521630575360544,"exper0_location_681"
"exper0_location_682","Ext_L23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"exper0_location_682"
"exper0_location_683","Ext_L23",0,0,0,0,0,0.0264932667703385,0,0,0,0,0,0,0,0,0.00691918728194601,0,0,0,0,0.00256878919555536,0,0,0.847525883995935,0.0861338379886663,0,0.0268733025526231,0,0,0,0,0,0,0,0.00192864627180288,0,0,0,0,0,0,0,0,0,0.00155708594313275,0,0,0,0,0,0.847525883995935,"exper0_location_683"
"exper0_location_684","Micro",0.00490987255083793,0,0.825753005543438,0,0.00390790735512826,0.0727196120533055,0,0,0,0,0,0,0,0,0,0,0,0.04884405683706,0.0157927285395753,0,0,0.0126076446053478,0,0,0,0.00190043882203785,0.0135647336932693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825753005543438,"exper0_location_684"
"exper0_location_685","Ext_L23",0,0,0,0,0,0.00865169284256396,0,0,0,0,0,0,0,0,0,0,0,0.0122539823984687,0,0,0,0,0.953918711792903,0,0,0,0.0251756129660647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953918711792903,"exper0_location_685"
"exper0_location_686","Ext_L5_1",0.0104433570008228,0,0,0,0,0.0982796728146894,0,0.0141187831224015,0,0,0,0,0,0,0,0.282292697311142,0,0.519406351541742,0,0,0,0,0.0187863593428431,0,0,0,0.0332211742773349,0,0,0,0,0,0,0,0,0,0,0,0,0.0168034158343488,0,0,0,0,0,0,0,0.00664818875467547,0,0.519406351541742,"exper0_location_686"
"exper0_location_687","Ext_Hpc_DG2",0,0,0.00803726072081237,0.0242959620792432,0.0197145377622139,0.189947243844081,0,0.370831733513684,0,0,0,0,0,0,0,0,0,0.0158041693754103,0.00637869645506183,0.0231051319102288,0,0,0.0165677448322785,0,0,0.0195485760298909,0.0249158283698711,0,0,0,0,0,0,0,0,0,0,0,0,0.207447352257088,0,0,0,0.0734057628501349,0,0,0,0,0,0.370831733513684,"exper0_location_687"
"exper0_location_688","Ext_L5_2",0.00803575432868572,0,0,0,0.0894868780705375,0,0.0115913301098023,0.0430031981960093,0,0,0,0,0,0,0,0,0,0,0.0056548323444303,0,0,0,0.231599414766388,0,0,0.00794319921321035,0.0882600219836238,0.0226352559451884,0,0.293972601159202,0,0,0,0,0.0131394762109067,0,0,0,0,0.0176228481998268,0,0,0.155867536921155,0,0,0,0.0111876525510345,0,0,0.293972601159202,"exper0_location_688"
"exper0_location_689","Inh_Meis2_1",0,0.0047798927881265,0,0,0,0,0.0289779299845376,0,0,0.0115035160439066,0.0102390470866398,0,0,0,0.00867936761903112,0,0,0,0,0.0125861650483438,0.01045153581485,0,0,0,0.121353490621628,0.0661025660682379,0,0,0,0,0.0180966946974732,0,0,0.0399657612045205,0,0.582693691429341,0,0,0,0,0,0,0,0.0816965350595728,0,0.00287380653379098,0,0,0,0.582693691429341,"exper0_location_689"
"exper0_location_690","Astro_HYPO",0,0,0,0,0.0431930731359497,0,0.23289338539785,0,0.00198088307733654,0.0848655365938312,0.00571513245673431,0.0108431441942591,0.0735367788762693,0,0,0,0,0,0,0.00590649635605326,0,0.039889453150029,0,0,0,0.00951098961766883,0.0217966955869403,0.0669809941037205,0,0,0,0,0,0.0564520097847792,0,0.160385559617497,0,0,0,0,0,0,0.0150049844920285,0.00364461243816606,0.138473098795126,0,0.0289271723257615,0,0,0.23289338539785,"exper0_location_690"
"exper0_location_691","Inh_Sst",0,0,0,0,0.0149367368489402,0,0.00870580298862615,0,0,0.0220413589129553,0,0,0,0,0.810252948485825,0,0,0,0,0.0371204201861852,0,0,0,0,0.00799541810008638,0.00498983551101679,0.0113028461656061,0,0,0,0,0,0,0.0366214534247061,0,0,0,0,0,0,0,0,0,0.0170260629271008,0.029007116448952,0,0,0,0,0.810252948485825,"exper0_location_691"
"exper0_location_692","Astro_CTX",0,0,0,0,0.0641271387031373,0,0,0,0.0705063998467889,0,0,0,0,0,0,0,0,0,0,0.142403714088956,0,0.222019039586345,0,0,0,0,0.0329301506294165,0.0286114969631284,0,0,0,0,0,0.130445094849119,0,0,0,0,0,0,0,0,0.0162151006595458,0.0439301898361637,0.22554723291909,0,0.0232644419183088,0,0,0.22554723291909,"exper0_location_692"
"exper0_location_693","Inh_4",0,0,0,0,0.0881587388438669,0,0,0,0,0,0.153970398594347,0.0891815623035359,0,0,0,0,0,0,0,0.429942563435226,0,0,0,0,0,0.015653496592047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223093240230978,0,0,0,0,0,0.429942563435226,"exper0_location_693"
"exper0_location_694","Ext_Amy_2",0,0.00389790442099918,0,0,0,0.200642172026954,0,0,0,0,0.00785027074295041,0,0,0,0,0.0525114841600122,0,0.176075554930963,0,0.00966208360351184,0,0,0.0425932026767793,0,0,0.00598567522798038,0.00933018027068405,0,0,0,0,0,0,0,0,0,0,0,0,0.472007375259512,0,0,0,0.010328683788766,0,0,0,0.00911541289088793,0,0.472007375259512,"exper0_location_694"
"exper0_location_695","Inh_4",0,0,0,0,0.0216634065909651,0,0,0,0,0,0.276675980023815,0,0,0,0,0,0,0,0,0.561504676470638,0,0,0,0,0,0.00868301996114535,0.0339142491151722,0,0,0,0,0,0,0,0,0,0,0,0.0043613384383042,0,0,0,0,0.0931973293999604,0,0,0,0,0,0.561504676470638,"exper0_location_695"
"exper0_location_696","Inh_4",0,0,0,0,0,0,0,0,0,0,0.323470063412375,0,0,0,0,0,0,0,0,0.4749369078395,0.0490410753493134,0.0797117838080457,0,0,0,0.0205910693968371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522491001939288,0,0,0,0,0,0.4749369078395,"exper0_location_696"
"exper0_location_697","Inh_4",0,0,0.00534217369813263,0,0.000742532753758192,0,0.0105080120474725,0,0,0,0.195279402729566,0,0,0,0.0880973368407412,0,0,0,0,0.543180310986483,0.0701439399880909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074609746843892,0,0,0.0120965441118635,0,0,0.543180310986483,"exper0_location_697"
"exper0_location_698","Inh_Sst",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789320320088717,0,0,0,0,0.0984278020115052,0.0448935953897217,0,0.00240716385024017,0,0,0.00629526455907974,0.0200703405850678,0,0,0,0,0,0,0,0.013495357904787,0,0,0,0,0,0,0,0,0.0250901556108815,0,0,0,0,0,0.789320320088717,"exper0_location_698"
"exper0_location_699","Astro_HYPO",0,0,0,0,0,0,0.2724341229261,0,0,0.0165960664164749,0.0569060002340036,0,0,0,0.0235756294096407,0,0,0,0,0.21605985117841,0,0,0,0,0,0.0157047671868623,0.00764985479550331,0.132206929822379,0,0,0,0,0,0.0309854652322708,0,0,0,0,0,0,0,0,0.035836624579962,0.0828442763432281,0,0,0.109200411875166,0,0,0.2724341229261,"exper0_location_699"
"exper0_location_700","Oligo_2",0.0399817666948412,0,0,0,0.376362439821364,0,0,0,0,0,0.00727947721250121,0.174103047628495,0,0,0.0159892816198083,0.148926212363434,0,0.113678413722181,0,0.0123470497528404,0,0,0,0,0,0.0405199699207923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708123412637425,0,0,0,0,0,0,0,0,0.376362439821364,"exper0_location_700"
"exper0_location_701","Ext_L25",0.400120277796587,0,0,0,0.0350027957687275,0,0,0,0,0,0,0,0,0,0,0.0257611625558599,0,0,0,0.0430209221670633,0.0104659329454927,0,0.23115314822354,0,0,0,0.0590726467645662,0,0,0.0234042615198802,0,0,0,0,0,0,0,0.106968164997543,0,0,0,0.0650306872607395,0,0,0,0,0,0,0,0.400120277796587,"exper0_location_701"
"exper0_location_702","Ext_ClauPyr",0.113511241840325,0,0,0,0.00561478132614628,0,0,0,0,0,0,0,0,0,0.00610713726397005,0.0916372754191736,0,0.108348830564436,0.00488668891728387,0.00357860302406636,0,0,0.0123032443399778,0,0,0.00115398656597664,0.145854847766812,0,0,0,0.0037448421746261,0,0,0,0,0,0,0.482912685896623,0,0,0,0.0203458349005826,0,0,0,0,0,0,0,0.482912685896623,"exper0_location_702"
"exper0_location_703","Ext_L5_1",0.00909877152485503,0,0,0,0,0.0174722434776174,0,0,0,0,0,0,0,0,0,0.204624885310523,0.0380267450718206,0.231949348183004,0,0,0,0,0.145389185878538,0,0,0.0020971421579888,0.0303097121560026,0,0,0,0,0,0,0,0.0445078711086266,0,0,0.0804388282524109,0,0,0,0,0.127377369409764,0,0,0,0.0687078974688499,0,0,0.231949348183004,"exper0_location_703"
"exper0_location_704","Ext_ClauPyr",0.0325201776215912,0,0,0,0,0,0,0,0,0,0.00459779169746948,0,0,0,0.0615161863057855,0.14724147968682,0.110398766191655,0.122949238280502,0,0.00102607729620113,0,0,0.0205332767980176,0,0,0.00574923707237406,0.0388747048487884,0,0,0,0.0308420549814805,0,0,0,0,0,0,0.386110131247668,0,0,0,0,0.0184599206439411,0.002791768810161,0,0,0,0.0163891885175462,0,0.386110131247668,"exper0_location_704"
"exper0_location_705","Ext_Hpc_DG2",0,0,0,0.268128397928861,0,0,0,0.405557354987752,0,0,0,0,0,0.0509869150792202,0,0,0,0,0.0714935939103699,0,0,0,0,0,0,0,0.0326277656396087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162308612947723,0,0.0088973595064647,0,0,0,0,0,0.405557354987752,"exper0_location_705"
"exper0_location_706","Ext_L6B",0,0,0,0,0,0.00751027706437001,0,0,0.0136172479072048,0,0,0.0217824116712906,0,0.105007130498223,0,0.15876908810878,0,0.170160863626381,0.0276194184226091,0.0209180072927866,0,0,0.0117423741903543,0,0,0.00619963648752875,0.0317824372839971,0,0,0.0590896428714011,0,0,0,0,0,0,0,0,0.152060189828634,0,0,0,0,0,0,0,0,0,0.213741274746439,0.213741274746439,"exper0_location_706"
"exper0_location_707","Ext_L6B",0,0,0,0,0.00055214485691406,0,0,0,0,0,0,0,0,0,0,0.0107726787532991,0,0.0911144442709557,0.0649181526856133,0.00785997145131874,0,0,0,0,0,0,0.0304407946849982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088936015438386,0,0,0,0,0.785448211753062,0.785448211753062,"exper0_location_707"
"exper0_location_708","Inh_Meis2_3",0,0,0,0,0,0,0,0,0.149328457427239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392214558633011,0,0,0,0,0,0,0,0,0,0.00428824990702281,0,0,0.807161836802437,0,0,0,0,0,0,0,0,0,0,0.807161836802437,"exper0_location_708"
"exper0_location_709","Inh_Meis2_3",0,0.0055576063853811,0,0,0,0,0,0,0,0,0,0.0354819196977756,0,0,0,0,0,0.0411591137983368,0,0.00638196628545879,0,0,0.00797863204531882,0,0,0.388773342835439,0.023509318201837,0,0,0,0,0,0,0,0,0.00701262945886186,0,0,0.40373846043558,0,0,0,0,0.00961166431395582,0,0,0,0,0.0707953465420552,0.40373846043558,"exper0_location_709"
"exper0_location_710","Ext_L56",0,0,0,0,0,0,0,0,0,0,0.00222954455269898,0,0,0,0,0.00709960887146577,0,0,0.711003010340361,0.0126045531369243,0,0,0,0,0,0.00158915424120146,0.0361411234507095,0,0,0,0,0,0,0,0,0,0,0,0.0178932202007688,0.0201185162071441,0,0,0,0,0,0.00371043280231549,0,0.00560640643863637,0.182004429757774,0.711003010340361,"exper0_location_710"
"exper0_location_711","Inh_Meis2_3",0,0,0,0,0,0,0,0,0.0328597703088301,0,0.00398218910322148,0,0,0,0,0,0,0,0.294895419780587,0.0259128246271582,0,0,0.00774211829839338,0,0,0.0440055058777599,0.00194028588554339,0,0,0,0,0,0,0,0,0.00794837384225235,0,0,0.572020797965533,0,0,0,0,0.00207554915243825,0,0.00661716515828327,0,0,0,0.572020797965533,"exper0_location_711"
"exper0_location_712","Inh_Meis2_3",0,0,0,0,0,0,0,0,0.0292218301193986,0,0.0157656428198156,0,0,0,0,0,0,0,0.0964935419129152,0.0314720045149937,0,0,0,0,0,0.0550917327394009,0.0193252186015672,0,0,0,0,0,0,0,0,0,0,0,0.53625930340938,0,0,0,0,0.0157656428198156,0,0,0,0,0.200605083062714,0.53625930340938,"exper0_location_712"
"exper0_location_713","Ext_L56",0,0,0,0,0,0,0,0,0.0129287312813108,0,0,0,0,0,0,0,0,0,0.383253504576163,0,0,0,0,0,0,0.023889541135457,0.00357151060071344,0,0,0,0,0,0,0,0,0.00610692873805913,0,0,0.381402255866643,0,0,0,0,0,0,0,0,0,0.188847527801654,0.383253504576163,"exper0_location_713"
"exper0_location_714","Ext_Thal_2",0.00221222703955723,0,0,0,0,0.0440395219919068,0,0,0,0,0.0366556171144419,0,0,0,0.025574561216012,0,0,0,0,0.0948648769202275,0,0,0,0,0,0.0410737994122097,0.0101687895267606,0,0,0.0225118569312241,0,0,0,0,0,0,0.00196714463017896,0,0,0.01402047617492,0.0214952585636099,0.667212862471985,0,0.0159767131108813,0,0.00222629489608497,0,0,0,0.667212862471985,"exper0_location_714"
"exper0_location_715","Ext_Thal_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.881456886445054,0,0,0,0,0,0,0,0,0,0,0,0,0.0119161506087959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10662696294615,0,0,0,0,0,0,0,0.881456886445054,"exper0_location_715"
"exper0_location_716","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"exper0_location_716"
"exper0_location_717","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159933878592304,0,0,0,0,0,0.0439087970616413,0,0,0,0,0,0,0.00803285203327355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932064963045854,0,0,0,0,0,0,0,0.932064963045854,"exper0_location_717"
"exper0_location_718","Ext_Thal_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.694077903301201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3059220966988,0,0,0,0,0,0,0,0.694077903301201,"exper0_location_718"
"exper0_location_719","Ext_L6",0.0180284923666706,0.01079383938756,0,0.0536295433535645,0,0.0516681973398773,0,0.0566569803991843,0,0,0.00586043723126009,0,0,0.0219343433272153,0,0.280679784389395,0,0.106722021088063,0,0.00829699797555145,0,0,0.0368218987752208,0,0,0.033123219449214,0.0202387217407222,0,0,0,0.0218262620730673,0,0,0,0.0388864266431396,0,0,0,0,0,0,0.0278080901730702,0.15510300887997,0.00820605325936138,0,0,0.0332024449660623,0.0105132371818312,0,0.280679784389395,"exper0_location_719"
"exper0_location_720","Ext_Thal_2",0.0249400627805067,0.0779165033687976,0,0.0309957844776242,0.00209774111606607,0,0,0.0175282657088646,0,0,0,0,0,0.301029791402746,0,0,0,0,0,0.00678313885058389,0,0,0,0,0,0.011375293644713,0.0436087604539021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474012299012038,0,0.00971235918415786,0,0,0,0,0,0.474012299012038,"exper0_location_720"
"exper0_location_721","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"exper0_location_721"
"exper0_location_722","Ext_Pir",0.0255250771343532,0,0,0,0,0.40062658759861,0,0,0,0,0.0202621961757663,0,0,0,0,0.0366603821473494,0,0.154648101592302,0,0.0651418242077147,0,0,0.039577885661552,0,0,0.0206300566242685,0.0116815551563044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122222740746006,0.0823344729675218,0,0.0206891199882511,0,0,0,0,0,0.40062658759861,"exper0_location_722"
"exper0_location_723","Ext_L23",0.0498242722838552,0,0,0,0,0.125030611217663,0,0,0,0,0,0,0,0,0,0.0112337986894364,0,0,0,0,0,0,0.628052673186394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299688951345345,0.155889749488117,0,0,0,0,0,0,0,0.628052673186394,"exper0_location_723"
"exper0_location_724","LowQ_2",0.0156316512615255,0,0,0,0,0.018878086496829,0,0.00135503831091382,0,0,0,0,0,0,0,0,0,0.016504245677738,0.0732072488749726,0,0,0,0.0582643706777114,0.769449691942228,0,0,0.0157231109111,0,0,0,0,0,0,0.00277473130829844,0,0,0,0,0,0.0211806146712913,0,0,0,0,0,0,0,0,0.00703120986739143,0.769449691942228,"exper0_location_724"
"exper0_location_725","Ext_Amy_2",0.0896945239233615,0,0,0,0.0181123626235259,0.093935480904707,0,0,0.0149481749667712,0,0,0,0,0,0,0.0185316958661041,0,0.00837284393162746,0.00695264082894747,0.0123269360038647,0,0,0,0,0,0.00685551908253522,0.0099258941743705,0,0,0,0,0,0.301987927480282,0,0,0,0,0,0,0.400523666694209,0,0,0,0.0178323335196937,0,0,0,0,0,0.400523666694209,"exper0_location_725"
"exper0_location_726","Ext_Amy_2",0,0,0,0,0.00602286551398629,0.0135468657370372,0,0,0,0,0,0,0,0,0,0,0,0,0.0023072818486718,0,0,0,0,0,0,0,0.00497636785540964,0,0,0,0,0,0.117000082237899,0,0,0,0,0,0,0.752354610322258,0.103791926484738,0,0,0,0,0,0,0,0,0.752354610322258,"exper0_location_726"
"exper0_location_727","Ext_Amy_2",0,0.00196764451763291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175879832193032,0.0126127659126454,0,0,0,0,0,0,0,0,0,0,0,0,0.967831606350419,0,0,0,0,0,0,0,0,0,0.967831606350419,"exper0_location_727"
"exper0_location_728","Ext_L56",0.00316948209622624,0.0554071491076818,0,0,0,0.0240720926936958,0,0,0,0,0,0,0,0,0,0.0342180560999178,0,0,0.755263213514587,0.00133598017232364,0,0,0.0294031765690342,0,0,0,0.00740555036831415,0,0,0,0,0,0,0,0,0,0,0,0,0.0321442231500716,0,0,0,0,0,0,0,0,0.0575810762281476,0.755263213514587,"exper0_location_728"
"exper0_location_729","OPC_2",0,0,0,0,0.0624716588928048,0.0126883073364969,0,0,0,0,0,0,0,0,0,0.0133817160177608,0,0,0.0018236213150162,0,0,0.0245946999208977,0.0662873866310578,0,0,0,0.0321940268056808,0,0,0,0,0,0.772591102337158,0,0,0,0,0,0,0.013967480743127,0,0,0,0,0,0,0,0,0,0.772591102337158,"exper0_location_729"
"exper0_location_730","Ext_Pir",0,0,0,0,0,0.385895259593284,0,0,0,0,0,0,0,0,0,0.0675512809193568,0,0.0641197212458497,0,0,0,0,0.128219983599862,0,0,0.00186534128601868,0.0324281722233716,0,0,0,0,0,0,0,0,0,0,0,0,0.319920241132257,0,0,0,0,0,0,0,0,0,0.385895259593284,"exper0_location_730"
"exper0_location_731","Ext_L5_1",0.0122281569419783,0,0,0,0,0.259635370286547,0,0,0,0,0,0,0,0,0,0,0,0.489225497596398,0,0,0,0,0.108163661116509,0,0,0.00487438502129426,0.0432734469031067,0,0,0.054231329798527,0,0,0,0,0,0,0,0,0,0.0283681523356395,0,0,0,0,0,0,0,0,0,0.489225497596398,"exper0_location_731"
