ENSEMBL,means_sample_effectsample_5705STDY8058280,means_sample_effectsample_5705STDY8058281
ENSMUSG00000031839,0.007980454713106155,0.019755562767386436
ENSMUSG00000074064,0.004500420298427343,0.00728555116802454
ENSMUSG00000074063,4.72248466394376e-05,2.7632810088107362e-05
ENSMUSG00000031837,0.006908562034368515,0.005155729129910469
ENSMUSG00000031835,0.01639363169670105,0.008531688712537289
ENSMUSG00000034189,0.003075759159401059,0.00347409350797534
ENSMUSG00000031832,0.012971324846148491,0.020253872498869896
ENSMUSG00000031827,0.0076943677850067616,0.007895873859524727
ENSMUSG00000092329,0.6851924061775208,0.8629553318023682
ENSMUSG00000031823,0.004209267441183329,0.004926238674670458
ENSMUSG00000031821,0.006228608079254627,0.003127600997686386
ENSMUSG00000031816,0.007703806273639202,0.014870910905301571
ENSMUSG00000052934,0.011093962006270885,0.013670230284333229
ENSMUSG00000061410,0.039236851036548615,0.01946096308529377
ENSMUSG00000040263,0.0035949116572737694,0.004899289924651384
ENSMUSG00000040010,0.004620016552507877,0.0034077970776706934
ENSMUSG00000006517,0.0028472202830016613,0.002624309854581952
ENSMUSG00000014470,0.012481624260544777,0.009652477689087391
ENSMUSG00000014444,0.0014516176888719201,0.0007294832612387836
ENSMUSG00000006589,0.0022989504504948854,0.007357539609074593
ENSMUSG00000015027,0.008179636672139168,0.003104827832430601
ENSMUSG00000006362,0.004503526724874973,0.004843970760703087
ENSMUSG00000110523,0.006494646891951561,0.00571720814332366
ENSMUSG00000035569,0.10986291617155075,0.15008264780044556
ENSMUSG00000000743,0.006145217921584845,0.005066982004791498
ENSMUSG00000033594,0.006927289068698883,0.003006260609254241
ENSMUSG00000001062,0.020952893421053886,0.03009948320686817
ENSMUSG00000031970,0.004437024239450693,0.00809120200574398
ENSMUSG00000031971,0.012495922856032848,0.013422882184386253
ENSMUSG00000039509,0.004464425146579742,0.005095203407108784
ENSMUSG00000031974,0.012571771629154682,0.008319457061588764
ENSMUSG00000038697,0.004857025109231472,0.006898180115967989
ENSMUSG00000050751,0.029288355261087418,0.02144651487469673
ENSMUSG00000031979,0.005501185078173876,0.006738422438502312
ENSMUSG00000031980,0.0009273110190406442,0.001442398875951767
ENSMUSG00000031983,0.002195454901084304,0.00499789509922266
ENSMUSG00000037300,0.019330136477947235,0.010713791474699974
ENSMUSG00000031982,0.023995747789740562,0.010733985342085361
ENSMUSG00000036913,0.0010310071520507336,0.0009771629702299833
ENSMUSG00000031984,0.014636274427175522,0.016259992495179176
ENSMUSG00000031985,0.019339226186275482,0.014271104708313942
ENSMUSG00000031986,0.0027104392647743225,0.004971120040863752
ENSMUSG00000031987,0.01470072939991951,0.018654314801096916
ENSMUSG00000056820,0.02378743700683117,0.02556583471596241
ENSMUSG00000043051,0.006556058768182993,0.004803997464478016
ENSMUSG00000001995,0.013597196899354458,0.008579105138778687
ENSMUSG00000060212,0.024793988093733788,0.026308003813028336
ENSMUSG00000033998,0.011935507878661156,0.01793970912694931
ENSMUSG00000057060,0.020288925617933273,0.016118984669446945
ENSMUSG00000051671,0.0015935164410620928,0.004253109451383352
ENSMUSG00000090290,0.00690110819414258,0.007846941240131855
ENSMUSG00000097060,0.006188706960529089,0.009355025365948677
ENSMUSG00000051495,0.009967735968530178,0.004920723848044872
ENSMUSG00000093904,0.007578777149319649,0.005152814090251923
ENSMUSG00000033931,0.005741002969443798,0.006191525608301163
ENSMUSG00000025812,0.04761475324630737,0.04538806900382042
ENSMUSG00000025810,0.01740323379635811,0.020233986899256706
ENSMUSG00000025809,0.024315590038895607,0.01932169497013092
ENSMUSG00000025808,0.001619249233044684,0.00476217782124877
ENSMUSG00000056018,0.005785312503576279,0.004466226324439049
ENSMUSG00000071302,0.008342047221958637,0.006861771922558546
ENSMUSG00000110605,0.00483219837769866,0.002165036043152213
ENSMUSG00000025278,0.03619568049907684,0.034552037715911865
ENSMUSG00000025279,0.0005515676457434893,0.0002329290728084743
ENSMUSG00000025277,0.02448149584233761,0.030479267239570618
ENSMUSG00000023156,0.003348845522850752,0.004751546308398247
ENSMUSG00000033885,0.028456011787056923,0.027040990069508553
ENSMUSG00000021748,0.01721309684216976,0.020960811525583267
ENSMUSG00000021752,0.008429509587585926,0.00369123462587595
ENSMUSG00000021750,0.0005809786380268633,0.0008121738792397082
ENSMUSG00000021747,0.004629538860172033,0.0038614089135080576
ENSMUSG00000114615,0.0038913176394999027,0.004447286482900381
ENSMUSG00000060579,0.06636941432952881,0.05105281621217728
ENSMUSG00000089833,0.0017691636458039284,0.0026785386726260185
ENSMUSG00000021745,0.08149826526641846,0.07679834216833115
ENSMUSG00000085883,0.004593463148921728,0.006347717717289925
ENSMUSG00000021743,0.0009192083962261677,0.0010869575198739767
ENSMUSG00000054423,0.14422841370105743,0.14413604140281677
ENSMUSG00000114230,0.012910488061606884,0.00956082995980978
ENSMUSG00000056296,0.035792503505945206,0.03171714395284653
ENSMUSG00000053453,0.030149472877383232,0.025590190663933754
ENSMUSG00000021738,0.03972548246383667,0.03235480934381485
ENSMUSG00000021737,0.009669408202171326,0.010612715035676956
ENSMUSG00000021733,0.020705781877040863,0.01594788394868374
ENSMUSG00000042567,0.0025859700981527567,0.004372746217995882
ENSMUSG00000045201,0.009651676751673222,0.007945592515170574
ENSMUSG00000021785,0.01189612690359354,0.011476126499474049
ENSMUSG00000114243,0.0004981033853255212,0.0008833379833959043
ENSMUSG00000017485,0.027864020317792892,0.03378038853406906
ENSMUSG00000017491,0.01505048107355833,0.014421259053051472
ENSMUSG00000021779,0.05811044201254845,0.06364747136831284
ENSMUSG00000114504,0.024611636996269226,0.023918408900499344
ENSMUSG00000021775,0.015380636788904667,0.016905402764678
ENSMUSG00000021772,0.019262846559286118,0.02708596922457218
ENSMUSG00000021774,0.016471410170197487,0.03825535997748375
ENSMUSG00000058317,0.15046419203281403,0.20081891119480133
ENSMUSG00000021807,0.01022202055901289,0.01228469330817461
ENSMUSG00000043004,0.020948588848114014,0.023989466950297356
ENSMUSG00000045107,0.00810534693300724,0.010719357058405876
ENSMUSG00000114439,3.1254763598553836e-05,6.949551607249305e-05
ENSMUSG00000021809,0.007783185224980116,0.012804973870515823
ENSMUSG00000021810,0.011274030432105064,0.012672712095081806
ENSMUSG00000039599,0.023860415443778038,0.01847142167389393
ENSMUSG00000114937,0.035301901400089264,0.039753831923007965
ENSMUSG00000021811,0.0029194988310337067,0.003217785619199276
ENSMUSG00000049960,0.004395895637571812,0.009591808542609215
ENSMUSG00000021814,0.004848761484026909,0.006004690658301115
ENSMUSG00000021816,0.028570614755153656,0.03240860998630524
ENSMUSG00000084925,0.027594469487667084,0.016301175579428673
ENSMUSG00000034235,0.025983676314353943,0.038560446351766586
ENSMUSG00000039367,0.006814634893089533,0.00848188903182745
ENSMUSG00000097577,0.012320543639361858,0.006037927232682705
ENSMUSG00000039357,0.004063907079398632,0.004930753260850906
ENSMUSG00000063787,0.004461145494133234,0.010282587260007858
ENSMUSG00000021819,0.02665807493031025,0.035071343183517456
ENSMUSG00000039308,0.0034150013234466314,0.00726959528401494
ENSMUSG00000021820,0.032292645424604416,0.025567954406142235
ENSMUSG00000021823,0.014302299357950687,0.013923044316470623
ENSMUSG00000021824,0.020474644377827644,0.03320624306797981
ENSMUSG00000039197,0.051392003893852234,0.044235456734895706
ENSMUSG00000021767,0.09242092818021774,0.041404370218515396
ENSMUSG00000021770,0.010492685250937939,0.019058596342802048
ENSMUSG00000021771,0.016461288556456566,0.05135246366262436
ENSMUSG00000021773,0.003381183836609125,0.005733831785619259
ENSMUSG00000063458,0.01931312307715416,0.016911853104829788
ENSMUSG00000114205,0.0012674408499151468,0.0011602990562096238
ENSMUSG00000114412,0.0007003627251833677,0.0006045189802534878
ENSMUSG00000068680,0.00034718081587925553,0.00031954431324265897
ENSMUSG00000063142,0.2561415731906891,0.2097451090812683
ENSMUSG00000021782,0.02120344340801239,0.008805090561509132
ENSMUSG00000025280,0.016732271760702133,0.015006852336227894
ENSMUSG00000025290,0.016609923914074898,0.015600469894707203
ENSMUSG00000089887,0.0001488248526584357,0.00017967908934224397
ENSMUSG00000087535,0.008861642330884933,0.010786746628582478
ENSMUSG00000007817,0.03450284153223038,0.03406166657805443
ENSMUSG00000055538,0.0035565521102398634,0.0035032015293836594
ENSMUSG00000021866,0.004139733500778675,0.004136664792895317
ENSMUSG00000021870,0.04059777781367302,0.03136486932635307
ENSMUSG00000040818,0.04692170396447182,0.027030985802412033
ENSMUSG00000090861,0.014701752923429012,0.009813850745558739
ENSMUSG00000021877,0.017934732139110565,0.03515920415520668
ENSMUSG00000040760,0.03439155966043472,0.041320547461509705
ENSMUSG00000021895,0.018163731321692467,0.015984518453478813
ENSMUSG00000040651,0.04981992393732071,0.05071665719151497
ENSMUSG00000046753,0.02572447992861271,0.04828222095966339
ENSMUSG00000040640,0.20171071588993073,0.19176378846168518
ENSMUSG00000109849,0.009781992994248867,0.009461414068937302
ENSMUSG00000021991,0.13191857933998108,0.10878654569387436
ENSMUSG00000045776,0.019839970394968987,0.019777663052082062
ENSMUSG00000114595,0.002981261583045125,0.00414730841293931
ENSMUSG00000114760,0.006343542132526636,0.005740975495427847
ENSMUSG00000114704,0.013730134814977646,0.01189718209207058
ENSMUSG00000042682,0.02454323321580887,0.06408481299877167
ENSMUSG00000015971,0.014402773231267929,0.008905867114663124
ENSMUSG00000015970,0.005157685838639736,0.004024025984108448
ENSMUSG00000015968,0.09182090312242508,0.07766339182853699
ENSMUSG00000021962,0.016182728111743927,0.015624023042619228
ENSMUSG00000021957,0.016093209385871887,0.017346711829304695
ENSMUSG00000021948,0.01571042276918888,0.014029567129909992
ENSMUSG00000052395,0.005180596839636564,0.00536913750693202
ENSMUSG00000006527,0.027829455211758614,0.030225388705730438
ENSMUSG00000115723,0.005322583485394716,0.007497865241020918
ENSMUSG00000006526,0.02014920301735401,0.01623591221868992
ENSMUSG00000006522,0.0021074216347187757,0.0021122072357684374
ENSMUSG00000021918,0.005061587784439325,0.005672283470630646
ENSMUSG00000021917,0.022142572328448296,0.007185323163866997
ENSMUSG00000021916,0.030167454853653908,0.0626354068517685
ENSMUSG00000042354,0.01968654803931713,0.02048836089670658
ENSMUSG00000042323,0.029276026412844658,0.08341027051210403
ENSMUSG00000058351,0.025386258959770203,0.028135260567069054
ENSMUSG00000042286,0.0011989721097052097,0.0006738306838087738
ENSMUSG00000021910,0.04427007958292961,0.048782289028167725
ENSMUSG00000091898,0.0013570793671533465,0.0015665277605876327
ENSMUSG00000021902,0.0034160844516009092,0.002293623285368085
ENSMUSG00000021901,0.005887187551707029,0.0022282691206783056
ENSMUSG00000019027,0.0024911058135330677,0.0022751525975763798
ENSMUSG00000021893,0.014987980015575886,0.024877365678548813
ENSMUSG00000021892,0.020673232153058052,0.026538241654634476
ENSMUSG00000021891,0.0074108438566327095,0.008352918550372124
ENSMUSG00000057606,0.00032112770713865757,0.0004038120969198644
ENSMUSG00000014496,0.05099105462431908,0.05261697620153427
ENSMUSG00000021905,0.006255471147596836,0.006705750245600939
ENSMUSG00000021906,0.0029890292789787054,0.003964475356042385
ENSMUSG00000056234,0.0036274425219744444,0.005962949711829424
ENSMUSG00000013701,0.016704918816685677,0.024055927991867065
ENSMUSG00000021911,0.041789185255765915,0.02569173090159893
ENSMUSG00000115691,0.0029010118450969458,0.0038841229397803545
ENSMUSG00000021913,0.0050006746314466,0.002615779172629118
ENSMUSG00000021919,0.0007994172046892345,0.0003261343517806381
ENSMUSG00000054051,0.01338129211217165,0.013367033563554287
ENSMUSG00000041707,0.00034625857369974256,0.00043716872460208833
ENSMUSG00000041673,6.645426037721336e-05,7.679258123971522e-05
ENSMUSG00000063506,0.004859383217990398,0.004715115763247013
ENSMUSG00000021936,0.03548957780003548,0.027154212817549706
ENSMUSG00000021940,7.309697684831917e-05,0.00012187099491711706
ENSMUSG00000047441,6.809183832956478e-05,9.25694839679636e-05
ENSMUSG00000041479,0.0003967011289205402,0.00018528425425756723
ENSMUSG00000041471,0.007465660572052002,0.012203008867800236
ENSMUSG00000021794,0.023557977750897408,0.030746551230549812
ENSMUSG00000041445,0.002144264755770564,0.003056865418329835
ENSMUSG00000021796,0.024566149339079857,0.0417821891605854
ENSMUSG00000021798,0.009075364097952843,0.004929601680487394
ENSMUSG00000041408,0.0530422106385231,0.07124858349561691
ENSMUSG00000041078,0.07245785742998123,0.06949563324451447
ENSMUSG00000058690,0.02577061764895916,0.03467739000916481
ENSMUSG00000041028,0.006791525054723024,0.008528723381459713
ENSMUSG00000041014,0.6126784086227417,0.6158260703086853
ENSMUSG00000093556,0.005199040286242962,0.004450572654604912
ENSMUSG00000093528,0.15622633695602417,0.17244362831115723
ENSMUSG00000093383,0.17342941462993622,0.18455882370471954
ENSMUSG00000037833,0.0023592673242092133,0.003439567517489195
ENSMUSG00000037824,0.024731183424592018,0.009180178865790367
ENSMUSG00000021792,0.008607624098658562,0.009834997355937958
ENSMUSG00000052334,0.011819934472441673,0.016230037435889244
ENSMUSG00000089901,3.87323452741839e-05,0.00015794849605299532
ENSMUSG00000090709,0.00027752487221732736,0.0006256303167901933
ENSMUSG00000115735,5.768896153313108e-05,0.00010482346988283098
ENSMUSG00000021830,0.03468378260731697,0.037974003702402115
ENSMUSG00000049092,0.025784458965063095,0.025243468582630157
ENSMUSG00000021831,0.012745330110192299,0.008496858179569244
ENSMUSG00000021832,0.02786262519657612,0.04243728891015053
ENSMUSG00000053205,0.018804199993610382,0.01953333243727684
ENSMUSG00000037722,0.0053354669362306595,0.002825910458341241
ENSMUSG00000037712,0.031319085508584976,0.030286306515336037
ENSMUSG00000085913,0.008747966028749943,0.004929705057293177
ENSMUSG00000037697,0.03355724737048149,0.04110902547836304
ENSMUSG00000021835,0.0002478096284903586,0.0005704278592020273
ENSMUSG00000015759,0.008426993153989315,0.018217597156763077
ENSMUSG00000062014,0.004982755985110998,0.009236914105713367
ENSMUSG00000055128,0.005374375730752945,0.0040856609120965
ENSMUSG00000021838,0.041329946368932724,0.0321086123585701
ENSMUSG00000072589,0.0029632197692990303,0.005460743326693773
ENSMUSG00000037572,0.003437099978327751,0.003172744996845722
ENSMUSG00000048379,0.0055139935575425625,0.004908215254545212
ENSMUSG00000021840,0.016642706468701363,0.009923976846039295
ENSMUSG00000115082,0.011676608584821224,0.01465157512575388
ENSMUSG00000037536,0.02602999471127987,0.032295919954776764
ENSMUSG00000115145,0.010991048999130726,0.009548492729663849
ENSMUSG00000037526,0.010744963772594929,0.007140845526009798
ENSMUSG00000021843,0.1884232759475708,0.05566179007291794
ENSMUSG00000021846,0.011738559231162071,0.012813359498977661
ENSMUSG00000036339,0.02781054563820362,0.01823229156434536
ENSMUSG00000098682,0.0015890890499576926,0.0022370927035808563
ENSMUSG00000061244,0.02521504834294319,0.03227943927049637
ENSMUSG00000036291,0.006515966262668371,0.012430978007614613
ENSMUSG00000036282,0.005489386152476072,0.0036090335343033075
ENSMUSG00000021852,0.03920258954167366,0.040032025426626205
ENSMUSG00000036242,0.012694920413196087,0.0050728642381727695
ENSMUSG00000115787,0.0034602752421051264,0.0030475871171802282
ENSMUSG00000006288,0.014437888748943806,0.016663439571857452
ENSMUSG00000036023,0.0062407441437244415,0.011032946407794952
ENSMUSG00000097431,0.005952949170023203,0.005190316587686539
ENSMUSG00000090799,0.002599143423140049,0.0014266504440456629
ENSMUSG00000006289,0.0075633651576936245,0.007341351825743914
ENSMUSG00000035960,0.0015520572196692228,0.004263599403202534
ENSMUSG00000035953,0.014124198816716671,0.01675100065767765
ENSMUSG00000004561,0.01453837938606739,0.009901968762278557
ENSMUSG00000072572,0.002613459015265107,0.0015186868840828538
ENSMUSG00000004558,0.006206527352333069,0.00892119761556387
ENSMUSG00000004562,0.0062897359021008015,0.006173592526465654
ENSMUSG00000049295,0.0040518734604120255,0.0036117294803261757
ENSMUSG00000060373,0.0397622287273407,0.04585462436079979
ENSMUSG00000057132,0.01962125115096569,0.008597775362432003
ENSMUSG00000035726,0.01961156539618969,0.02261882834136486
ENSMUSG00000097533,0.009104156866669655,0.0062166801653802395
ENSMUSG00000053754,0.03831087425351143,0.03702238202095032
ENSMUSG00000022159,0.00941616389900446,0.011086220853030682
ENSMUSG00000016831,0.024497004225850105,0.037735383957624435
ENSMUSG00000022160,0.015082580968737602,0.01255115494132042
ENSMUSG00000049532,0.0030232910066843033,0.004059723112732172
ENSMUSG00000022174,0.011069265194237232,0.029183438047766685
ENSMUSG00000000959,0.012043571099638939,0.02743411250412464
ENSMUSG00000000958,0.0007762706372886896,0.0008046171278692782
ENSMUSG00000010406,0.005415528081357479,0.010696226730942726
ENSMUSG00000022175,0.002071375260129571,0.006473313085734844
ENSMUSG00000023110,0.005378931760787964,0.005289481952786446
ENSMUSG00000022179,0.0052846698090434074,0.013754044659435749
ENSMUSG00000022193,0.008519061841070652,0.025655310600996017
ENSMUSG00000072423,4.909562994726002e-05,2.8232045224285685e-05
ENSMUSG00000059674,0.0037166657857596874,0.0016338591231033206
ENSMUSG00000091306,0.0036227840464562178,0.002721652388572693
ENSMUSG00000022185,0.06623424589633942,0.0689200907945633
ENSMUSG00000040840,0.012751457281410694,0.0032927568536251783
ENSMUSG00000022180,0.014799137599766254,0.013795135542750359
ENSMUSG00000092232,0.0065159727819263935,0.0032843328081071377
ENSMUSG00000022199,0.05650918558239937,0.07944513112306595
ENSMUSG00000040759,0.011191342957317829,0.006445914972573519
ENSMUSG00000040752,0.00219100178219378,0.0038448714185506105
ENSMUSG00000097652,0.0010829686652868986,0.0009863082086667418
ENSMUSG00000022204,0.008016766980290413,0.005243333522230387
ENSMUSG00000100162,0.04762089625000954,0.08043938875198364
ENSMUSG00000040721,0.03627915680408478,0.02296484261751175
ENSMUSG00000022208,0.018997134640812874,0.012882618233561516
ENSMUSG00000022211,0.007666098885238171,0.01047071348875761
ENSMUSG00000022212,0.010776901617646217,0.013280761428177357
ENSMUSG00000040618,0.002874451456591487,0.0034037986770272255
ENSMUSG00000022214,0.01129069272428751,0.00890799518674612
ENSMUSG00000022216,0.002667673397809267,0.002452518790960312
ENSMUSG00000022217,0.009541119448840618,0.011572538875043392
ENSMUSG00000047098,0.0035400588531047106,0.0043883537873625755
ENSMUSG00000002319,0.005399724002927542,0.003687299555167556
ENSMUSG00000002320,0.0030638715252280235,0.007212648168206215
ENSMUSG00000002329,0.005548685323446989,0.007937353104352951
ENSMUSG00000010376,0.013336841948330402,0.026342663913965225
ENSMUSG00000002326,0.005875616334378719,0.014718103222548962
ENSMUSG00000007589,0.005547735374420881,0.01475664135068655
ENSMUSG00000040472,0.0033997532445937395,0.004189827013760805
ENSMUSG00000002332,0.0056762988679111,0.007656268775463104
ENSMUSG00000019297,0.0019018922466784716,0.008526015095412731
ENSMUSG00000047153,0.004069363698363304,0.002140643307939172
ENSMUSG00000022223,0.0028840219601988792,0.0020715342834591866
ENSMUSG00000068289,0.00023993392824195325,0.00020777109602931887
ENSMUSG00000114303,0.008378276601433754,0.008412395603954792
ENSMUSG00000022229,9.458954446017742e-05,0.00012595274893101305
ENSMUSG00000000365,0.002963145961984992,0.0013421435141935945
ENSMUSG00000079184,0.02505195513367653,0.044485904276371
ENSMUSG00000021938,0.03669595345854759,0.0417509526014328
ENSMUSG00000040123,0.018431926146149635,0.03188087046146393
ENSMUSG00000021945,0.05701865628361702,0.06500960886478424
ENSMUSG00000040055,0.0008705732761882246,0.0008699135505594313
ENSMUSG00000021947,0.004769925028085709,0.007003166247159243
ENSMUSG00000040040,0.030073443427681923,0.01788177154958248
ENSMUSG00000050222,0.004207571968436241,0.0024987435899674892
ENSMUSG00000021951,0.013715476728975773,0.016034696251153946
ENSMUSG00000021952,0.011679421178996563,0.02616264671087265
ENSMUSG00000021963,0.005450486205518246,0.007205291651189327
ENSMUSG00000021967,0.007243861444294453,0.0070107742212712765
ENSMUSG00000021969,0.06492582708597183,0.0999484583735466
ENSMUSG00000021973,0.029531680047512054,0.04789738729596138
ENSMUSG00000021974,0.003460440319031477,0.0036229894030839205
ENSMUSG00000035469,0.018359944224357605,0.0262434221804142
ENSMUSG00000021981,0.03364497050642967,0.037239834666252136
ENSMUSG00000021982,0.02080911211669445,0.02523433044552803
ENSMUSG00000021983,0.04282985255122185,0.0436495840549469
ENSMUSG00000021987,0.023801768198609352,0.013013079762458801
ENSMUSG00000021986,0.0064284647814929485,0.013514561578631401
ENSMUSG00000021990,0.00318902893923223,0.005447407253086567
ENSMUSG00000021993,0.009466378018260002,0.00658273184671998
ENSMUSG00000060548,0.007508540991693735,0.007456581108272076
ENSMUSG00000048279,0.014455558732151985,0.01412985660135746
ENSMUSG00000043157,2.829233926604502e-05,3.6603967600967735e-05
ENSMUSG00000021928,0.007938620634377003,0.005272429436445236
ENSMUSG00000021929,0.03324724733829498,0.04508455842733383
ENSMUSG00000021930,0.004014096688479185,0.0049567692913115025
ENSMUSG00000035235,0.0021249917335808277,0.0029175058007240295
ENSMUSG00000046168,0.01703624613583088,0.009654982015490532
ENSMUSG00000098088,0.013905520550906658,0.015643130987882614
ENSMUSG00000097997,0.005824959836900234,0.007405142765492201
ENSMUSG00000021932,0.003855388844385743,0.0035003945231437683
ENSMUSG00000100486,0.004805614706128836,0.007823064923286438
ENSMUSG00000035184,0.006818815600126982,0.006075561977922916
ENSMUSG00000091155,0.005464734043926001,0.005604154895991087
ENSMUSG00000035161,0.03622254729270935,0.027156108990311623
ENSMUSG00000097775,0.005009075161069632,0.004265057388693094
ENSMUSG00000014547,0.02488011121749878,0.02624739520251751
ENSMUSG00000021939,0.014019355177879333,0.033016227185726166
ENSMUSG00000021273,0.014621305279433727,0.017112672328948975
ENSMUSG00000035095,0.00042300461791455746,0.00022049073595553637
ENSMUSG00000035078,0.00612683454528451,0.006612410768866539
ENSMUSG00000035067,0.07090923935174942,0.04871727526187897
ENSMUSG00000021958,0.004907271824777126,0.006528123281896114
ENSMUSG00000034623,3.896664929925464e-05,3.7118075852049515e-05
ENSMUSG00000054733,0.05599333718419075,0.053372822701931
ENSMUSG00000097545,0.03410427272319794,0.025850266218185425
ENSMUSG00000060012,0.06163277104496956,0.050850655883550644
ENSMUSG00000021972,0.0435929000377655,0.046279340982437134
ENSMUSG00000021975,0.013237440027296543,0.017458971589803696
ENSMUSG00000021978,0.023201659321784973,0.031090836971998215
ENSMUSG00000007989,0.015089414082467556,0.01129908300936222
ENSMUSG00000034532,0.0028807385824620724,0.0037628731224685907
ENSMUSG00000034522,0.002250778954476118,0.002852012636139989
ENSMUSG00000045731,0.0020736197475343943,0.0010543239768594503
ENSMUSG00000022031,0.007186052855104208,0.00782693363726139
ENSMUSG00000022035,0.006762790028005838,0.011302408762276173
ENSMUSG00000022037,0.01716616377234459,0.011790843680500984
ENSMUSG00000059456,0.02250845730304718,0.01871146447956562
ENSMUSG00000022043,0.048139046877622604,0.0848187655210495
ENSMUSG00000022044,0.03155725821852684,0.032548971474170685
ENSMUSG00000045875,0.008773548528552055,0.009792591445147991
ENSMUSG00000022048,0.10483815521001816,0.08654371649026871
ENSMUSG00000022051,0.01797775737941265,0.011746807023882866
ENSMUSG00000022052,0.04039951041340828,0.05124075710773468
ENSMUSG00000022053,0.0004358815203886479,0.0021314844489097595
ENSMUSG00000075549,3.7820216675754637e-05,9.212842996930704e-05
ENSMUSG00000093472,0.00015992560656741261,0.0007466361275874078
ENSMUSG00000048922,0.0001745128829497844,0.00011495556827867404
ENSMUSG00000034327,0.004410107154399157,0.0016489216359332204
ENSMUSG00000044447,0.006544739007949829,0.006862105336040258
ENSMUSG00000022054,0.023751242086291313,0.012903706170618534
ENSMUSG00000022055,0.011564954183995724,0.022394953295588493
ENSMUSG00000034248,0.005924052093178034,0.0056598312221467495
ENSMUSG00000093954,0.0060291956178843975,0.004408597480505705
ENSMUSG00000034205,0.025963589549064636,0.029407572001218796
ENSMUSG00000034190,0.00681931572034955,0.005657025147229433
ENSMUSG00000097284,0.004013373516499996,0.004150165244936943
ENSMUSG00000022075,0.025159891694784164,0.01267920434474945
ENSMUSG00000022085,0.003138971049338579,0.0022006116341799498
ENSMUSG00000033730,0.004149529617279768,0.003965297713875771
ENSMUSG00000022089,0.00699076522141695,0.008264146745204926
ENSMUSG00000033712,0.009677230380475521,0.006012368947267532
ENSMUSG00000022090,0.003258488141000271,0.002449727850034833
ENSMUSG00000022091,0.0019546120893210173,0.0016950994031503797
ENSMUSG00000115186,0.02062196657061577,0.023063823580741882
ENSMUSG00000022092,0.018555685877799988,0.02212034910917282
ENSMUSG00000022094,0.012024663388729095,0.006172630004584789
ENSMUSG00000000776,0.0060458555817604065,0.00819617509841919
ENSMUSG00000003469,0.00373283214867115,0.003671183716505766
ENSMUSG00000022098,0.011298722587525845,0.00679301843047142
ENSMUSG00000033595,0.013036283664405346,0.012021321803331375
ENSMUSG00000022095,0.0077478294260799885,0.007804710417985916
ENSMUSG00000022099,0.022179706022143364,0.019781002774834633
ENSMUSG00000022100,0.045287199318408966,0.07884196192026138
ENSMUSG00000022103,0.009243241511285305,0.008684699423611164
ENSMUSG00000033487,0.038416553288698196,0.03699345514178276
ENSMUSG00000022106,0.009918569587171078,0.03326835483312607
ENSMUSG00000022105,0.06225747615098953,0.04697876051068306
ENSMUSG00000022108,0.06447967141866684,0.11660637706518173
ENSMUSG00000022109,0.006297748535871506,0.006350596901029348
ENSMUSG00000022110,0.022517848759889603,0.03138357773423195
ENSMUSG00000115289,0.016874589025974274,0.006787607911974192
ENSMUSG00000115704,0.0074010975658893585,0.006285103503614664
ENSMUSG00000034997,0.0029924975242465734,0.002432392444461584
ENSMUSG00000021996,0.005995683837682009,0.016572866588830948
ENSMUSG00000068015,0.05843508616089821,0.03857731819152832
ENSMUSG00000034959,0.0002998771087732166,0.0003164054942317307
ENSMUSG00000021998,0.0023857872001826763,0.0018385025905445218
ENSMUSG00000021999,0.00014910472964402288,9.243667591363192e-06
ENSMUSG00000022000,0.047922469675540924,0.05205050855875015
ENSMUSG00000091722,0.003732673591002822,0.0033490178175270557
ENSMUSG00000034893,0.014153404161334038,0.01421194989234209
ENSMUSG00000060126,0.017612988129258156,0.048706043511629105
ENSMUSG00000067995,0.020084356889128685,0.02667814865708351
ENSMUSG00000046523,0.016678305342793465,0.016265522688627243
ENSMUSG00000022008,0.003704591654241085,0.0063887848518788815
ENSMUSG00000022009,0.006301218178123236,0.009656165726482868
ENSMUSG00000022010,0.07620608806610107,0.040792349725961685
ENSMUSG00000052584,0.012634259648621082,0.028251919895410538
ENSMUSG00000022012,0.12258648872375488,0.09999599307775497
ENSMUSG00000067973,0.027023324742913246,0.020615093410015106
ENSMUSG00000115363,0.020405100658535957,0.01902439258992672
ENSMUSG00000022013,0.012733394280076027,0.02445770986378193
ENSMUSG00000022014,0.0010415896540507674,0.0015918206190690398
ENSMUSG00000022015,4.780726885655895e-05,3.775059667532332e-05
ENSMUSG00000022016,0.043279923498630524,0.0337417796254158
ENSMUSG00000034731,0.05088719353079796,0.042502518743276596
ENSMUSG00000058997,0.041540831327438354,0.04634835571050644
ENSMUSG00000115111,0.002711449982598424,0.0028632408939301968
ENSMUSG00000022018,0.0022213670890778303,0.002825816161930561
ENSMUSG00000022020,0.02707897685468197,0.02587299235165119
ENSMUSG00000022023,0.021080246195197105,0.01247728057205677
ENSMUSG00000036461,0.0077483318746089935,0.008635307662189007
ENSMUSG00000022024,0.02170647494494915,0.01733945868909359
ENSMUSG00000022025,0.0029955313075333834,0.0021943673491477966
ENSMUSG00000036422,0.0026379337068647146,0.0030630184337496758
ENSMUSG00000097927,0.0020347069948911667,0.0026426936965435743
ENSMUSG00000035566,0.05571793019771576,0.03627927228808403
ENSMUSG00000115529,0.00934415590018034,0.008100714534521103
ENSMUSG00000115271,0.0004928807029500604,0.0003511776158120483
