ENSEMBL,mean_sample_effectsample_5705STDY8058280,mean_sample_effectsample_5705STDY8058281,mean_sample_effectsample_5705STDY8058282,mean_sample_effectsample_5705STDY8058283,mean_sample_effectsample_5705STDY8058284,mean_sample_effectsample_5705STDY8058285
ENSMUSG00000030337,0.010447662323713303,0.002540616551414132,0.007537795230746269,0.008926448412239552,0.00840141624212265,0.011537688784301281
ENSMUSG00000030336,0.011933465488255024,0.011541464366018772,0.0045008668676018715,0.002711369888857007,0.004298256244510412,0.004084188491106033
ENSMUSG00000030342,0.01678907312452793,0.028475524857640266,0.0073170592077076435,0.032500412315130234,0.0081682363525033,0.06129806488752365
ENSMUSG00000101191,0.0003904151380993426,0.0006036965642124414,0.0010127137647941709,0.00046192517038434744,0.0007378382724709809,0.000923474261071533
ENSMUSG00000038115,0.0009380633709952235,0.0023769154213368893,0.0030224104411900043,0.003221912542358041,0.0027332701720297337,0.0014722574269399047
ENSMUSG00000049107,0.0014313140418380499,0.004164366517215967,0.0010995646007359028,0.003892095061019063,0.005503998138010502,0.003168519353494048
ENSMUSG00000047976,0.011016019620001316,0.010592113249003887,0.007995960302650928,0.04516495391726494,0.0645333006978035,0.05802411213517189
ENSMUSG00000038077,0.01778033748269081,0.018731022253632545,0.011394819244742393,0.019176186993718147,0.012500929646193981,0.016504934057593346
ENSMUSG00000097596,0.028600193560123444,0.01915776915848255,0.008877917192876339,0.0045511540956795216,0.008776218630373478,0.007564058061689138
ENSMUSG00000000399,0.007492779288440943,0.007989862002432346,0.005140428431332111,0.013243153691291809,0.016692068427801132,0.02552260458469391
ENSMUSG00000030347,0.005034224595874548,0.005603660363703966,0.002942226827144623,0.0025478920433670282,0.005285231396555901,0.006802840158343315
ENSMUSG00000038028,0.0030454720836132765,0.0029071809258311987,0.0010960552608594298,0.006723844446241856,0.005982874892652035,0.0016619912348687649
ENSMUSG00000097525,0.005525005515664816,0.007508387323468924,0.005850451998412609,0.0038889991119503975,0.008609364740550518,0.0030102338641881943
ENSMUSG00000000184,0.014685273170471191,0.007973269559442997,0.006720504257827997,0.011419061571359634,0.005438478663563728,0.012996690347790718
ENSMUSG00000097166,0.0024608124513179064,0.0025467125233262777,0.0015831661876291037,0.005082990042865276,0.0027814037166535854,0.0020202547311782837
ENSMUSG00000037997,0.005445870105177164,0.012475990690290928,0.009527985006570816,0.018174394965171814,0.011315075680613518,0.0037970778066664934
ENSMUSG00000061414,0.0032836783211678267,0.002040840219706297,0.0016226957086473703,0.003049340331926942,0.0033152024261653423,0.0008095265366137028
ENSMUSG00000030350,0.01589282974600792,0.006957858335226774,0.005624345503747463,0.00898033194243908,0.00795834045857191,0.008346356451511383
ENSMUSG00000030351,0.0015230424469336867,0.0008740260964259505,0.0007404595380648971,0.0005801691440865397,0.0013852352276444435,0.0006867620977573097
ENSMUSG00000030352,0.03523831069469452,0.02748355269432068,0.02831718884408474,0.013849036768078804,0.019590802490711212,0.013566790148615837
ENSMUSG00000001521,0.024627741426229477,0.032537274062633514,0.024133143946528435,0.04430548474192619,0.07647756487131119,0.02042684331536293
ENSMUSG00000097253,0.013593612238764763,0.004325958900153637,0.0034134190063923597,0.005467737093567848,0.009400922805070877,0.002575683407485485
ENSMUSG00000048668,0.002919211983680725,0.0033028835896402597,0.0040398407727479935,0.00726672587916255,0.005201076157391071,0.0022733514197170734
ENSMUSG00000108011,0.002384323626756668,0.002113545313477516,0.0020566261373460293,0.0031956294551491737,0.0027335165068507195,0.0011572876246646047
ENSMUSG00000085739,0.001564313773997128,0.0011862819083034992,0.002694317838177085,0.0024009793996810913,0.0016951356083154678,0.0012752077309414744
ENSMUSG00000001520,0.009199586696922779,0.0027520935982465744,0.00506747979670763,0.005056061316281557,0.0021232119761407375,0.0032270634546875954
ENSMUSG00000001518,0.010135998949408531,0.00990808941423893,0.016578298062086105,0.02553349919617176,0.019492609426379204,0.013977336697280407
ENSMUSG00000030357,0.004740215837955475,0.018991582095623016,0.008909435011446476,0.02360231801867485,0.019652698189020157,0.0246760081499815
ENSMUSG00000059659,0.008442888967692852,0.0019825950730592012,0.005381987430155277,0.004979333840310574,0.011506213806569576,0.004243772476911545
ENSMUSG00000030359,0.00407878402620554,0.006332810036838055,0.004473639186471701,0.007100362330675125,0.012264822609722614,0.002453007735311985
ENSMUSG00000107872,0.3073122501373291,0.10779507458209991,0.05693497508764267,0.05379851162433624,0.14656893908977509,0.03592047840356827
ENSMUSG00000090164,0.0001614352804608643,0.00030799079104326665,0.0005177270504646003,0.0004493403830565512,0.0005826184642501175,0.0002540780114941299
ENSMUSG00000030157,7.603020640090108e-05,0.00028197566280141473,0.0002269450924359262,0.00048322766087949276,0.001058315741829574,8.3227212599013e-05
ENSMUSG00000030161,0.01288824062794447,0.0097230589017272,0.004744880832731724,0.027307352051138878,0.020431768149137497,0.0369914285838604
ENSMUSG00000030149,8.325238013640046e-05,9.200717613566667e-05,8.864518895279616e-05,9.781791595742106e-05,4.842666021431796e-05,0.0001852789573604241
ENSMUSG00000030188,0.0015851097414270043,0.004045382607728243,0.004251185338944197,0.0059745050966739655,0.005694025196135044,0.0026504420675337315
ENSMUSG00000032899,0.0003753663331735879,0.0005719970213249326,0.0013950529973953962,0.000273895071586594,0.0007322706514969468,0.00015798314416315407
ENSMUSG00000030189,0.01635398529469967,0.010570614598691463,0.005949527025222778,0.009377936832606792,0.014302777126431465,0.009317709133028984
ENSMUSG00000072704,0.0028300394769757986,0.002609441988170147,0.005185799207538366,0.039091017097234726,0.02326977252960205,0.030966708436608315
ENSMUSG00000030199,0.039130669087171555,0.04716610535979271,0.05608784034848213,0.01970556564629078,0.024518875405192375,0.03794073313474655
ENSMUSG00000030201,0.02106150984764099,0.03608475252985954,0.043908532708883286,0.05490511655807495,0.05010470375418663,0.04286608099937439
ENSMUSG00000042992,0.00652625598013401,0.01059486623853445,0.016561033204197884,0.021308407187461853,0.020061394199728966,0.023679688572883606
ENSMUSG00000030203,0.0057431054301559925,0.019608329981565475,0.014958977699279785,0.014018146321177483,0.02390417456626892,0.014319516718387604
ENSMUSG00000032652,0.005141467321664095,0.010651650838553905,0.022740008309483528,0.026752473786473274,0.018134480342268944,0.013081379234790802
ENSMUSG00000032641,0.01727260835468769,0.007179456762969494,0.007477267645299435,0.010893779806792736,0.02563345432281494,0.007422720082104206
ENSMUSG00000003031,0.004949541762471199,0.0016005972865968943,0.004128715489059687,0.021024197340011597,0.006627850234508514,0.009489146061241627
ENSMUSG00000098318,0.0001984156551770866,0.0006615229649469256,0.0018906673649325967,0.0010637042578309774,0.0017239176668226719,0.0013023328501731157
ENSMUSG00000030204,0.005002942867577076,0.011684529483318329,0.009797425009310246,0.0146096246317029,0.03754810243844986,0.007220428436994553
ENSMUSG00000042770,0.004687126725912094,0.003765675239264965,0.0026864497922360897,0.00960514135658741,0.006466452032327652,0.01496589183807373
ENSMUSG00000030207,0.025330545380711555,0.015764392912387848,0.014262527227401733,0.01419544406235218,0.02481815405189991,0.014691738411784172
ENSMUSG00000030206,0.005803240928798914,0.0007618016097694635,0.0031174467876553535,0.00498003838583827,0.004735062830150127,0.0026674943510442972
ENSMUSG00000030209,0.22064553201198578,0.1548081338405609,0.10328768193721771,0.12418802827596664,0.11810208857059479,0.16447556018829346
ENSMUSG00000086239,0.0024601707700639963,0.00349310296587646,0.0010935108875855803,0.0009471673984080553,0.0008540080743841827,0.0011006289860233665
ENSMUSG00000086614,0.0037180643994361162,0.00746555021032691,0.003813735209405422,0.0040523274801671505,0.0038355854339897633,0.005519277881830931
ENSMUSG00000030213,0.049358122050762177,0.044833723455667496,0.05760662630200386,0.05251229181885719,0.07211025804281235,0.03588464856147766
ENSMUSG00000060032,0.00946649070829153,0.008025881834328175,0.00768117792904377,0.0473908893764019,0.01457764208316803,0.06904690712690353
ENSMUSG00000030216,0.021415069699287415,0.017410753294825554,0.010487123392522335,0.025745771825313568,0.016105838119983673,0.028350330889225006
ENSMUSG00000043298,0.001886386307887733,0.001269433880224824,0.002847240539267659,0.002664456143975258,0.0051589845679700375,0.008726014755666256
ENSMUSG00000030218,0.00031157018383964896,0.0007800874300301075,0.0005183510365895927,0.00048219325253739953,0.0005815717740915716,0.0026768913958221674
ENSMUSG00000030220,0.0022517074830830097,0.0035423687659204006,0.002145972102880478,0.0014261314645409584,0.0023584957234561443,0.003077381756156683
ENSMUSG00000030222,0.004932140465825796,0.003846624167636037,0.003592702792957425,0.0037932014092803,0.004235635511577129,0.004272551741451025
ENSMUSG00000030223,0.017210988327860832,0.021344458684325218,0.010335750877857208,0.010327484458684921,0.008624942041933537,0.01476326398551464
ENSMUSG00000015766,0.009148775599896908,0.006995250005275011,0.010197397321462631,0.00893127266317606,0.008768342435359955,0.009241482242941856
ENSMUSG00000030224,0.004187917802482843,0.01442824024707079,0.003150352044031024,0.028773216530680656,0.008914593607187271,0.02445518597960472
ENSMUSG00000030226,0.02087639644742012,0.019287128001451492,0.006898137275129557,0.013834654353559017,0.009731031954288483,0.017048746347427368
ENSMUSG00000107675,0.0009912592358887196,0.0012408425100147724,0.0009023792808875442,0.00028186137205921113,0.0002887817390728742,0.0004179879615548998
ENSMUSG00000100166,0.00042718081385828555,0.0006831054342910647,0.00013319244317244738,0.0001894301240099594,0.0004884621594101191,0.0002459196257404983
ENSMUSG00000030231,0.10038267076015472,0.097788006067276,0.09380786120891571,0.10741288959980011,0.14618216454982758,0.07267424464225769
ENSMUSG00000030232,0.026563351973891258,0.014082523062825203,0.027164630591869354,0.03950544446706772,0.04059785604476929,0.015745986253023148
ENSMUSG00000107638,0.0005071616033092141,0.0003167396644130349,0.0006379231926985085,0.00028889605891890824,0.0014731604605913162,0.0005387294222600758
ENSMUSG00000041741,0.0029608779586851597,0.004536961205303669,0.005005037412047386,0.002984245540574193,0.00671863928437233,0.004087658133357763
ENSMUSG00000030235,0.007031836546957493,0.004939449019730091,0.0036654409486800432,0.0029419437050819397,0.003012261353433132,0.0032706628553569317
ENSMUSG00000030236,4.2449315515113994e-05,8.840787631925195e-05,0.0004462985962163657,0.00030648853862658143,0.00020540357218123972,0.00010046770330518484
ENSMUSG00000084927,0.0012038701679557562,0.00425345404073596,0.0012880235444754362,0.008968628011643887,0.027501311153173447,0.0009483505273237824
ENSMUSG00000030237,0.00011945168807869777,0.00014388137788046151,0.00025694112991914153,9.192911966238171e-05,0.000890833034645766,0.00047777991858311
ENSMUSG00000041671,0.00478335190564394,0.010625242255628109,0.00644913362339139,0.009608365595340729,0.01622384786605835,0.010493800044059753
ENSMUSG00000030243,0.009392114356160164,0.006489650346338749,0.00882828887552023,0.00808382872492075,0.010123571380972862,0.014047909528017044
ENSMUSG00000030245,0.005196834448724985,0.0039845723658800125,0.00418149633333087,0.013644272461533546,0.010590941645205021,0.013914057053625584
ENSMUSG00000030246,0.04188847541809082,0.08247687667608261,0.007748701609671116,0.11948876082897186,0.021331744268536568,0.16342157125473022
ENSMUSG00000030249,6.204996316228062e-05,0.00024479039711877704,0.0001115987979574129,0.0003798015823122114,0.0004963436513207853,0.0003495363926049322
ENSMUSG00000030282,0.01751301810145378,0.010375693440437317,0.013223548419773579,0.01273238006979227,0.0050678858533501625,0.023170851171016693
ENSMUSG00000030283,0.008928168565034866,0.009906989522278309,0.009766221046447754,0.0069697825238108635,0.007368226535618305,0.007492325268685818
ENSMUSG00000030279,0.04553885757923126,0.06511348485946655,0.04954905807971954,0.08109071850776672,0.09083528816699982,0.08500637859106064
ENSMUSG00000030275,0.056312207132577896,0.0328848734498024,0.0929027646780014,0.13032114505767822,0.12741202116012573,0.1369643211364746
ENSMUSG00000107802,0.0367124043405056,0.038214683532714844,0.021111028268933296,0.012112803757190704,0.025489602237939835,0.0148450443521142
ENSMUSG00000086887,2.8639795345952734e-05,3.0162453185766935e-05,3.845046740025282e-05,0.00010132320312550291,0.0004231708589941263,4.3329509935574606e-05
ENSMUSG00000041540,0.0370938666164875,0.03230570629239082,0.035241734236478806,0.04454885423183441,0.045721814036369324,0.03167310357093811
ENSMUSG00000087157,0.0010113269090652466,0.0012533827684819698,0.0010659273248165846,0.0009079985902644694,0.001698076375760138,0.0019894440192729235
ENSMUSG00000085785,0.0018198061734437943,0.0006569589604623616,0.0012056274572387338,0.0009918990544974804,0.0013343062018975616,0.00046769256005063653
ENSMUSG00000086282,0.010403219610452652,0.008236569352447987,0.011714604683220387,0.010868542827665806,0.010367588140070438,0.007178415544331074
ENSMUSG00000030268,0.010038530454039574,0.004513205029070377,0.0043841395527124405,0.020053820684552193,0.024975018575787544,0.019688598811626434
ENSMUSG00000030263,0.0007097007473930717,0.0003729079617187381,0.0002599098952487111,0.00042286101961508393,0.00016472814604640007,0.0002916215162258595
ENSMUSG00000040370,0.0012590932892635465,0.0019065339583903551,0.0030226553790271282,0.012340592220425606,0.006939776707440615,0.0037130326963961124
ENSMUSG00000030265,0.013497496023774147,0.011264331638813019,0.017064401879906654,0.035443179309368134,0.029908014461398125,0.03603561967611313
ENSMUSG00000086013,0.0051692877896130085,0.0016727190231904387,0.0018107624491676688,0.0030810965690761805,0.004654022864997387,0.0032036348711699247
ENSMUSG00000030259,0.04257222265005112,0.05587680637836456,0.05279479920864105,0.03477539122104645,0.043456029146909714,0.03564133867621422
ENSMUSG00000030256,0.013433504849672318,0.009972034022212029,0.015154078602790833,0.027848809957504272,0.011027923785150051,0.008182710967957973
ENSMUSG00000030287,0.010171493515372276,0.014387857168912888,0.008619449101388454,0.01033077947795391,0.011905455961823463,0.011228889226913452
ENSMUSG00000040250,0.012647194787859917,0.0037335511296987534,0.007323590572923422,0.009310216642916203,0.017910178750753403,0.0077092451974749565
ENSMUSG00000040242,0.007913039065897465,0.013370047323405743,0.019116118550300598,0.0348820798099041,0.03689495474100113,0.04558265581727028
ENSMUSG00000040234,0.013160542584955692,0.011084227822721004,0.01313862856477499,0.024777714163064957,0.03155316412448883,0.030630191788077354
ENSMUSG00000030291,0.007314931135624647,0.005132521502673626,0.01092120073735714,0.02568485401570797,0.00954427756369114,0.02607157826423645
ENSMUSG00000001630,0.008969496004283428,0.009964476339519024,0.018286405131220818,0.020506473258137703,0.018603814765810966,0.0076268743723630905
ENSMUSG00000040187,0.007917432114481926,0.0053854091092944145,0.003893990535289049,0.002909800736233592,0.007694470230489969,0.004719146527349949
ENSMUSG00000016487,0.008527755737304688,0.011715184897184372,0.016868580132722855,0.007166951894760132,0.009252523072063923,0.00770797673612833
ENSMUSG00000040112,0.00549651775509119,0.00496731698513031,0.00590771296992898,0.008165829814970493,0.007379306014627218,0.01674972102046013
ENSMUSG00000072662,0.004112187772989273,0.003252326976507902,0.003381391754373908,0.00172973342705518,0.005353058222681284,0.0012840025592595339
ENSMUSG00000040102,0.007790971547365189,0.006764169782400131,0.005850161891430616,0.0038607295136898756,0.0066980840638279915,0.0026199747808277607
ENSMUSG00000048776,0.0003416938125155866,0.000926536216866225,7.080107752699405e-05,0.0009935889393091202,0.0006289909360930324,0.0005308807594701648
ENSMUSG00000030301,0.010474474169313908,0.006252288818359375,0.013034549541771412,0.007929139770567417,0.007827769964933395,0.015827562659978867
ENSMUSG00000030303,0.026202190667390823,0.026631254702806473,0.0244740080088377,0.025928564369678497,0.027024252340197563,0.0319034643471241
ENSMUSG00000089948,0.0077949813567101955,0.0034025036729872227,0.004493927117437124,0.0033081374131143093,0.0013789032818749547,0.005569318309426308
ENSMUSG00000030304,0.01969531737267971,0.02849399670958519,0.030302392318844795,0.047207292169332504,0.056890860199928284,0.023268844932317734
ENSMUSG00000030306,0.03144458681344986,0.028851307928562164,0.02272571064531803,0.027808455750346184,0.029512036591768265,0.021770238876342773
ENSMUSG00000040029,0.025890488177537918,0.017041390761733055,0.019137565046548843,0.026986045762896538,0.036639388650655746,0.02181284688413143
ENSMUSG00000030309,0.002919211983680725,0.003029697109013796,0.00956497061997652,0.018733829259872437,0.017041098326444626,0.012226412072777748
ENSMUSG00000030313,0.05033785104751587,0.06059800460934639,0.045469824224710464,0.09865262359380722,0.13882599771022797,0.048562608659267426
ENSMUSG00000097505,0.0064374650828540325,0.019640687853097916,0.003243864281103015,0.03126463666558266,0.03142976760864258,0.013887292705476284
ENSMUSG00000068250,0.01662772335112095,0.03139062598347664,0.014019261114299297,0.05178750678896904,0.056657228618860245,0.051971692591905594
ENSMUSG00000032712,0.0050889295525848866,0.008715602569282055,0.02106698788702488,0.02596498839557171,0.03389706462621689,0.03490124270319939
ENSMUSG00000003452,0.051356490701436996,0.04180026426911354,0.0961177796125412,0.1494324505329132,0.15232421457767487,0.12817515432834625
ENSMUSG00000078816,0.026168834418058395,0.026576217263936996,0.011822471395134926,0.01645413227379322,0.012554590590298176,0.01811044104397297
ENSMUSG00000069806,0.01587895303964615,0.013371131382882595,0.023342086002230644,0.047539565712213516,0.05653070658445358,0.025148728862404823
ENSMUSG00000107815,0.007503072265535593,0.004615374840795994,0.004012910649180412,0.006793633569031954,0.005584742408245802,0.005246082320809364
ENSMUSG00000053395,0.013743195682764053,0.011265862733125687,0.006930229719728231,0.008747219108045101,0.011301233433187008,0.011703147552907467
ENSMUSG00000107862,0.04950959235429764,0.04051186889410019,0.020218627527356148,0.025629695504903793,0.02926655486226082,0.032236699014902115
ENSMUSG00000107985,0.00024033540103118867,0.00010770401422632858,9.059378498932347e-05,0.00030700518982484937,0.000524571689311415,0.00015901008737273514
ENSMUSG00000035674,0.004383234307169914,0.004368907306343317,0.002367759356275201,0.013451267033815384,0.007287580519914627,0.008900152519345284
ENSMUSG00000006335,0.0030092219822108746,0.001736304722726345,0.004498925060033798,0.00507034407928586,0.006242919713258743,0.0048168194480240345
ENSMUSG00000008373,0.01432479452341795,0.010591300204396248,0.008523267693817616,0.014149746857583523,0.014540583826601505,0.025957925245165825
ENSMUSG00000035632,0.049272798001766205,0.02221432887017727,0.015012514777481556,0.018376344814896584,0.04319040849804878,0.014529342763125896
ENSMUSG00000078813,0.011029306799173355,0.005135746207088232,0.006498109549283981,0.005427797324955463,0.00548482034355402,0.005069379229098558
ENSMUSG00000019734,0.008360050618648529,0.00461916159838438,0.006913613993674517,0.0038959758821874857,0.004597848281264305,0.0028005666099488735
ENSMUSG00000035596,0.0233804602175951,0.013834350742399693,0.012055579572916031,0.009264606982469559,0.011995811946690083,0.009744850918650627
ENSMUSG00000035585,0.00556382117792964,0.011491316370666027,0.002932974835857749,0.010073380544781685,0.011837470345199108,0.027237538248300552
ENSMUSG00000006333,0.008777662180364132,0.025796737521886826,0.004719898570328951,0.047704506665468216,0.02067696861922741,0.07235447317361832
ENSMUSG00000055541,0.0015234804013743997,0.0033694508019834757,0.0013761956943199039,0.002274604979902506,0.0025240653194487095,0.0010558034991845489
ENSMUSG00000086155,0.005527252797037363,0.004206400364637375,0.0031698644161224365,0.004262383561581373,0.010496167466044426,0.0038085812702775
ENSMUSG00000030428,0.07535256445407867,0.04259873181581497,0.0309719517827034,0.03115040250122547,0.03123956359922886,0.04713604226708412
ENSMUSG00000085886,0.00912782084196806,0.016132595017552376,0.016230015084147453,0.0139050567522645,0.010121592320501804,0.011252612806856632
ENSMUSG00000035545,0.061088088899850845,0.02342080883681774,0.07506733387708664,0.05561184883117676,0.04881538823246956,0.03366393968462944
ENSMUSG00000043432,0.08771152049303055,0.02307860367000103,0.0335085429251194,0.007093706168234348,0.008304807357490063,0.01006382703781128
ENSMUSG00000008435,0.006987905595451593,0.005342052783817053,0.0023775536101311445,0.00791759043931961,0.014521446079015732,0.006046181544661522
ENSMUSG00000091177,0.0031149948481470346,0.003613712266087532,0.0046805739402771,0.00363551895134151,0.0031080571934580803,0.006589876487851143
ENSMUSG00000006154,0.008624822832643986,0.010362858884036541,0.00982445664703846,0.0037409733049571514,0.00855155661702156,0.006664097774773836
ENSMUSG00000019254,0.0259811133146286,0.02737041376531124,0.015876522287726402,0.020355679094791412,0.04162028804421425,0.030878210440278053
ENSMUSG00000064179,0.0008126821485348046,0.00151819025631994,0.002943800063803792,0.0008819705690257251,0.0012601504568010569,0.0021045084577053785
ENSMUSG00000055809,7.013362483121455e-05,0.00011926398292416707,9.065445192391053e-05,0.0001414097787346691,5.4514577641384676e-05,7.269563502632082e-05
ENSMUSG00000004961,0.024399571120738983,0.012236513197422028,0.0069456263445317745,0.00654259230941534,0.006509025581181049,0.011760768480598927
ENSMUSG00000045282,0.00474898936226964,0.003672321792691946,0.0034077693708240986,0.0040231202729046345,0.0073857614770531654,0.00328773632645607
ENSMUSG00000052296,0.011439274996519089,0.009982348419725895,0.018021391704678535,0.015477950684726238,0.016607064753770828,0.005856400355696678
ENSMUSG00000063802,0.012686672620475292,0.007706411648541689,0.00963250920176506,0.010320252738893032,0.009717093780636787,0.015855316072702408
ENSMUSG00000035390,0.02524569071829319,0.01925082691013813,0.013303241692483425,0.012545579113066196,0.01965544931590557,0.01437949575483799
ENSMUSG00000046456,0.002709662541747093,0.004314986523240805,0.002720811404287815,0.0034947774838656187,0.004976143594831228,0.000679551565553993
ENSMUSG00000059851,0.00861231330782175,0.005208790302276611,0.006575582083314657,0.007216156926006079,0.013560452498495579,0.004965010564774275
ENSMUSG00000030432,0.0049572656862437725,0.019691457971930504,0.0034779354464262724,0.05879291892051697,0.05411272868514061,0.056050755083560944
ENSMUSG00000060860,0.01831061765551567,0.012268244288861752,0.010953431017696857,0.00824996829032898,0.006682356353849173,0.003836651798337698
ENSMUSG00000053550,0.011058006435632706,0.007038122974336147,0.004979485645890236,0.007286537904292345,0.00800984725356102,0.00730963796377182
ENSMUSG00000052605,0.00416870741173625,0.002053812611848116,0.0018980681197717786,0.0042352196760475636,0.007658970542252064,0.005278325639665127
ENSMUSG00000035285,0.005529636051505804,0.006106135435402393,0.00166762201115489,0.011135057546198368,0.00825995858758688,0.020232755690813065
ENSMUSG00000051550,0.004414670635014772,0.0039278846234083176,0.004226937424391508,0.007170065771788359,0.005815634969621897,0.0072542415000498295
ENSMUSG00000061374,0.009573726914823055,0.007689709775149822,0.012661796994507313,0.004443104844540358,0.01069729309529066,0.005079527851194143
ENSMUSG00000035228,0.01090219896286726,0.014342764392495155,0.004362449515610933,0.015587680041790009,0.016310155391693115,0.018360596150159836
ENSMUSG00000086604,0.0027594047132879496,0.0018001834396272898,0.0016422260086983442,0.005656547844409943,0.002141193486750126,0.0037075215950608253
ENSMUSG00000030435,0.024424057453870773,0.024095866829156876,0.015509800985455513,0.022551964968442917,0.024545323103666306,0.013680931180715561
ENSMUSG00000035203,0.01656857691705227,0.010099212639033794,0.01055113598704338,0.02696734294295311,0.026542644947767258,0.017769088968634605
ENSMUSG00000046792,0.00489910040050745,0.002999058458954096,0.006200790870934725,0.010943694971501827,0.012800426222383976,0.011149652302265167
ENSMUSG00000044876,0.011479930020868778,0.006372388452291489,0.01923789083957672,0.042709968984127045,0.038229409605264664,0.015657644718885422
ENSMUSG00000054893,0.0049400185234844685,0.011086273938417435,0.005831131711602211,0.005002572666853666,0.005030644126236439,0.00502271531149745
ENSMUSG00000030443,0.004113682080060244,0.0035154821816831827,0.0029692761600017548,0.0044785249046981335,0.00499757332727313,0.00854166503995657
ENSMUSG00000002266,0.0024458749685436487,0.0028491488192230463,0.001240027486346662,0.0019590870942920446,0.0023901734966784716,0.0016592633910477161
ENSMUSG00000002265,0.06716831028461456,0.0698402151465416,0.048209041357040405,0.03997606784105301,0.03375108540058136,0.07403607666492462
ENSMUSG00000051527,0.038542814552783966,0.02651859074831009,0.031220627948641777,0.028273925185203552,0.029404550790786743,0.031703535467386246
ENSMUSG00000108043,0.00203688838519156,0.004266047850251198,0.0027893821243196726,0.0029483644757419825,0.0031960972119122744,0.0037271955516189337
ENSMUSG00000110105,0.011410129256546497,0.008972481824457645,0.02121913991868496,0.010881679132580757,0.021557070314884186,0.015216553583741188
ENSMUSG00000000605,0.013636713847517967,0.018535248935222626,0.007185148540884256,0.023847192525863647,0.027665266767144203,0.014640197157859802
ENSMUSG00000070847,0.004733771551400423,0.05393655225634575,0.05677558854222298,0.12672588229179382,0.3303653299808502,0.004537852946668863
ENSMUSG00000030386,0.004309391602873802,0.004461919888854027,0.005835034418851137,0.009198293089866638,0.00934686604887247,0.004551607649773359
ENSMUSG00000070822,0.00794991385191679,0.006848435383290052,0.007448527961969376,0.008831724524497986,0.0039273397997021675,0.015069626271724701
ENSMUSG00000057894,0.011597824282944202,0.022947613149881363,0.029096271842718124,0.09532903134822845,0.049640875309705734,0.09202761948108673
ENSMUSG00000058638,0.005868770647794008,0.008302997797727585,0.007150901015847921,0.010131881572306156,0.019451960921287537,0.005073974374681711
ENSMUSG00000110320,0.0007990651065483689,0.001983136869966984,0.0021487069316208363,0.006596318446099758,0.0052457996644079685,0.0068128290586173534
ENSMUSG00000060397,0.0028955128509551287,0.0031501161865890026,0.0077983601950109005,0.003935006447136402,0.002931661903858185,0.003996324259787798
ENSMUSG00000054715,0.00735042430460453,0.01972845569252968,0.013309955596923828,0.009934189729392529,0.011589078232645988,0.020287547260522842
ENSMUSG00000012848,0.003297876100987196,0.019243910908699036,0.002725281985476613,0.0438782162964344,0.021602362394332886,0.04134795069694519
ENSMUSG00000004500,0.0058282711543142796,0.0029295238200575113,0.006558609660714865,0.00536913750693202,0.008497527800500393,0.003519976045936346
ENSMUSG00000005566,0.01646789163351059,0.019899941980838776,0.004389327485114336,0.014052229933440685,0.013436163775622845,0.009449169039726257
ENSMUSG00000033916,0.004938310943543911,0.0077115208841860294,0.0058408575132489204,0.030591949820518494,0.021665381267666817,0.022043855860829353
ENSMUSG00000005575,0.006881845183670521,0.0260110255330801,0.009014056995511055,0.03441400080919266,0.010888515040278435,0.04441815987229347
ENSMUSG00000030380,0.0037855489645153284,0.007717620115727186,0.004764533136039972,0.007957752794027328,0.009221906773746014,0.004746663849800825
ENSMUSG00000070814,0.004376970697194338,0.0037779805716127157,0.003595103742554784,0.003115270985290408,0.003589779604226351,0.004786930046975613
ENSMUSG00000056394,0.004570242948830128,0.0033232267014682293,0.004539711866527796,0.0018270924920216203,0.0035806710366159678,0.0032277037389576435
ENSMUSG00000054310,0.0037785409949719906,0.002661157166585326,0.0031873718835413456,0.004101223312318325,0.015266934409737587,0.000732386251911521
ENSMUSG00000066772,0.0019872633274644613,0.002672723261639476,0.0023427889682352543,0.010596229694783688,0.013063271529972553,0.0004856494488194585
ENSMUSG00000041571,0.04215862601995468,0.034721363335847855,0.027660338208079338,0.06261073797941208,0.008163015358150005,0.09513941407203674
ENSMUSG00000041560,0.002144938800483942,0.0026911115273833275,0.0017442653188481927,0.0037423132453113794,0.0067918067798018456,0.005771271418780088
ENSMUSG00000070808,0.0566396601498127,0.04105761647224426,0.022695977240800858,0.015408244915306568,0.04034600034356117,0.02102435566484928
ENSMUSG00000109984,0.01964557357132435,0.009404976852238178,0.009702620096504688,0.008695576339960098,0.012627573683857918,0.007549749221652746
ENSMUSG00000006024,0.01387570146471262,0.022758357226848602,0.010971972718834877,0.02425786480307579,0.020249372348189354,0.03226761892437935
ENSMUSG00000006021,0.006556633394211531,0.006936557590961456,0.012623925693333149,0.026316361501812935,0.018930837512016296,0.017032209783792496
ENSMUSG00000030376,0.024889403954148293,0.012359242886304855,0.004702405538409948,0.009228716604411602,0.009678037837147713,0.013106746599078178
ENSMUSG00000041420,0.004209642764180899,0.003935083746910095,0.003823084756731987,0.006167045794427395,0.009813116863369942,0.006327946670353413
ENSMUSG00000006019,0.006506273522973061,0.0015370885375887156,0.002777976216748357,0.00676198722794652,0.0027528756763786077,0.004301856737583876
ENSMUSG00000091811,0.004740685690194368,0.006040259730070829,0.005221283528953791,0.004458442330360413,0.005708659533411264,0.010962079279124737
ENSMUSG00000041375,0.011175851337611675,0.007198141887784004,0.006085361819714308,0.0037976314779371023,0.002618711907416582,0.008899749256670475
